participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_9,hard,"(104.40269723553253, 73.52750911860632)","(45.2458035713072, 74.3912167715978)","(92.29394167607464, 75.26820250794846)","(33.21751576293082, 76.16306765511764)",24.293159670087334,24.000759815612582,3.3910338597816008,3.587227712647291,1627462501111
participant_9,hard,"(103.2475024684245, 71.14074359145161)","(44.65197477144102, 72.11818463814598)","(91.12916478270927, 73.73412288186955)","(32.596660951203376, 74.79586040096183)",24.164330447471002,24.256677884448436,6.014648709227913,6.354691430533421,1627462501172
participant_9,hard,"(102.62802629383079, 73.11432932112281)","(43.987580908605544, 74.07568673497532)","(90.44554051357775, 75.9210866770609)","(31.81055193976227, 76.96375546590026)",24.27445343261934,24.54654573892094,6.520100566529436,6.802054787922316,1627462501238
participant_9,hard,"(102.62802629383079, 73.11432932112281)","(43.47453699267999, 73.27303200568622)","(90.44554051357775, 75.9210866770609)","(31.142166575245938, 76.13757699236885)",24.27445343261934,25.214931103437273,6.520100566529436,6.978247607356025,1627462501330
participant_9,hard,"(103.50211698935802, 72.59171136648207)","(44.220419562993364, 73.16723403927155)","(91.33934631821197, 75.45585620126168)","(31.972572597617734, 76.01241684550315)",24.230948175880258,24.384525081065476,6.759211527740263,7.013472981430823,1627462501394
participant_9,hard,"(104.07375355002956, 73.2559416979508)","(44.38447113649182, 73.14452183980758)","(91.33934631821197, 76.32887373128325)","(31.972572597617734, 76.01241684550315)",24.996421188977365,25.696937669053113,6.787726999871666,7.013472981430823,1627462501458
participant_9,hard,"(104.2461509247953, 73.57646802547379)","(45.057312456414024, 74.31781474084823)","(92.04281518720836, 76.32887373128325)","(32.713498232907114, 77.29695712645844)",24.29295231998097,24.956012033763734,6.787726999871666,6.831178654885662,1627462501527
participant_9,hard,"(105.63408097748197, 74.06482662815097)","(46.337585355083775, 74.43975762659238)","(93.34281202207421, 77.09222731109912)","(33.8796813093868, 77.48221164887946)",24.359397867341613,25.17056715990475,7.151757370818814,7.224471544755943,1627462501558
participant_9,hard,"(105.63408097748197, 74.06482662815097)","(46.337585355083775, 74.43975762659238)","(93.34281202207421, 77.09222731109912)","(33.8796813093868, 77.48221164887946)",24.359397867341613,25.17056715990475,7.151757370818814,7.224471544755943,1627462501666
participant_9,hard,"(105.76087761219298, 75.06848899670558)","(46.58933893474, 75.30663462282632)","(93.5219135476359, 78.06893617881542)","(34.11778165509759, 78.30330179030625)",24.2789281180967,25.15703939471223,7.054876290399079,7.074042164204002,1627462501729
participant_9,hard,"(105.64535122732367, 74.38812703384394)","(46.336811106442724, 74.6130009397408)","(93.5219135476359, 78.06893617881542)","(33.69234731858024, 78.30330179030625)",24.136019180853538,25.582473731229577,8.326469992156476,8.394551934088653,1627462501794
participant_9,hard,"(104.75604008305868, 72.67529206490201)","(45.586034697434116, 73.09921631338011)","(92.42177373198956, 75.909626563659)","(33.09843299438944, 76.36774474473077)",24.40719852143411,25.29890856772272,7.607938390358868,7.735616536681846,1627462501890
