participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_13,medium,"(124.70436588876584, 77.0772944310803)","(47.994427757321205, 73.31216927928506)","(108.82770989081926, 81.28711111076882)","(31.95945125137723, 77.62583164434545)",31.317126806385673,32.298026117166046,10.136193583463864,10.287685625210543,1628772323201
participant_13,medium,"(125.51658181472794, 78.80844630943771)","(49.28751772400232, 74.95478104712105)","(109.82270658314472, 82.6717661341463)","(33.562126107162385, 78.95392526836075)",31.18026345494401,31.53189347698479,8.926007129495702,9.245071213372285,1628772323293
participant_13,medium,"(125.95209439130235, 79.0385265987328)","(50.327818171506806, 75.3699195579793)","(109.82270658314472, 82.6717661341463)","(34.66481926786946, 79.53007953157066)",32.03144226320775,31.45880956511246,8.643287499166021,9.596850980975432,1628772323359
participant_13,medium,"(127.07808945082309, 80.18819566600588)","(50.327818171506806, 75.3699195579793)","(111.28551795395153, 84.26460788114585)","(34.66481926786946, 79.53007953157066)",31.26176216816019,31.45880956511246,9.39609849941553,9.596850980975432,1628772323413
participant_13,medium,"(127.07808945082309, 80.18819566600588)","(50.387368571841535, 75.58029255307906)","(111.28551795395153, 84.26460788114585)","(34.66481926786946, 79.53007953157066)",31.26176216816019,31.709749534189527,9.39609849941553,9.596850980975432,1628772323515
participant_13,medium,"(127.07808945082309, 80.18819566600588)","(50.387368571841535, 75.58029255307906)","(111.28551795395153, 84.26460788114585)","(34.66481926786946, 79.53007953157066)",31.26176216816019,31.709749534189527,9.39609849941553,9.596850980975432,1628772323570
participant_13,medium,"(127.07808945082309, 80.18819566600588)","(50.387368571841535, 75.58029255307906)","(111.28551795395153, 84.26460788114585)","(34.66481926786946, 79.53007953157066)",31.26176216816019,31.709749534189527,9.39609849941553,9.596850980975432,1628772323619
participant_13,medium,"(126.8622924784031, 86.11143923093552)","(50.623899440972316, 81.14199409031791)","(111.03837050199219, 90.21473188645908)","(34.623874967554, 85.38499401384618)",31.360792029125136,32.04241160477979,9.263647809129907,9.576237762055825,1628772323692
participant_13,medium,"(129.3093246636704, 88.2188674295412)","(52.87597550452119, 83.09005197170563)","(113.45368050734123, 92.27876162873144)","(36.9452978925483, 87.32620815535483)",31.348793336910603,31.90380694844862,9.258021188488783,9.686722346186798,1628772323757
participant_13,medium,"(127.34555356042847, 88.08623909004088)","(50.613779977462066, 83.21907046228775)","(111.45848726075839, 92.19487088029294)","(34.434715552068155, 87.48636877334414)",31.38863464782297,32.41198140298731,9.439395278121992,9.771347088412767,1628772323844
participant_13,medium,"(126.91423436960122, 89.27952025563626)","(50.50150192591104, 83.79149555648189)","(110.9268069554946, 93.5275331105731)","(34.434715552068155, 88.44312521781828)",31.52821594556373,32.23062652460793,9.679589534498518,10.728103532886905,1628772323912
participant_13,medium,"(127.31800073978184, 87.96753991629568)","(50.764638917809414, 83.04415152288438)","(111.33249754667123, 92.27277248128487)","(34.434715552068155, 87.23050677210998)",31.50168335348279,32.67395950924221,9.789561163357575,9.515485087178604,1628772323978
participant_13,medium,"(127.12045663052663, 86.39772753541742)","(50.252170203832414, 81.51831119924886)","(111.32685130228221, 90.38273172721895)","(34.129807124932995, 85.62804844713813)",31.292204966721314,32.360212210662226,9.34902305840751,9.587495252391818,1628772324040
participant_13,medium,"(126.85750325463232, 82.45572047482709)","(49.95858445062367, 78.22253450885454)","(110.74782002415303, 86.79197160221517)","(33.960309887370386, 82.63866452834915)",31.78678390955612,32.17409946617407,10.182701932462805,10.315621802583337,1628772324128
participant_13,medium,"(123.55559750034524, 80.74606363419527)","(46.844810659844036, 76.76020821148497)","(107.39458727190187, 85.13212137289521)","(30.836841683797047, 81.19026984175527)",31.878373276283114,32.311337959957214,10.401641786704204,10.481165912276992,1628772324197
participant_13,medium,"(123.52525567797602, 79.38478119608315)","(47.03020177206144, 75.71387033971176)","(107.37871399910544, 83.70931758943333)","(31.085670262235, 80.08506192639469)",31.865324458111004,32.15141752804992,10.219898447729065,10.301291707401106,1628772324241
participant_13,medium,"(122.88149798368818, 79.19200878677475)","(46.994137888962314, 75.60883499006057)","(106.20415477553615, 83.76826895785052)","(31.085670262235, 80.08506192639469)",33.039883681680294,32.15141752804992,11.028798805142287,11.141574504610603,1628772324341
participant_13,medium,"(120.87498410722765, 76.7355199916742)","(44.457329840905906, 73.61806016260606)","(104.14457738943564, 81.57527899751038)","(28.59305643863081, 78.41730213609297)",32.913858913081654,32.294755134680585,11.595061779837124,11.512191114692541,1628772324408
participant_13,medium,"(120.1469050138594, 77.71923216642972)","(44.090477861963336, 74.95861463124857)","(103.34346080173054, 82.60059898224063)","(28.399733650028793, 79.77089207708559)",33.10218769351923,32.022182823944604,11.673213702262728,11.547733999228512,1628772324460
participant_13,medium,"(120.58302315216042, 79.18365814960953)","(44.293978127020296, 77.07102823431501)","(103.50266591096715, 84.1263815127013)","(28.68949660569342, 81.86058963293272)",33.73040629350726,31.946018274026756,11.842396551854108,11.478772428168668,1628772324530
participant_13,medium,"(121.68941090675389, 78.7821703206845)","(44.731707727611706, 77.02921468921524)","(104.58325410270392, 83.58814267834308)","(29.6210176796194, 81.86058963293272)",33.768957319193746,31.014497200100777,11.589806604479236,11.508122317033184,1628772324608
participant_13,medium,"(121.68941090675389, 78.7821703206845)","(44.731707727611706, 77.02921468921524)","(104.58325410270392, 83.58814267834308)","(29.6210176796194, 81.86058963293272)",33.768957319193746,31.014497200100777,11.589806604479236,11.508122317033184,1628772324674
participant_13,medium,"(122.15344187513838, 77.66726596961918)","(45.35441493144135, 75.60496371642957)","(105.0106062316991, 82.4601832259532)","(29.89378306603841, 80.31797521069167)",33.89152426301281,31.58544961006328,11.5911098542756,11.377974421411636,1628772324744
participant_13,medium,"(122.15344187513838, 77.66726596961918)","(45.35441493144135, 75.60496371642957)","(105.0106062316991, 82.4601832259532)","(29.89378306603841, 80.31797521069167)",33.89152426301281,31.58544961006328,11.5911098542756,11.377974421411636,1628772324796
participant_13,medium,"(121.468654961997, 79.16336126491399)","(44.86527334145046, 77.3171827611211)","(104.35023594287168, 84.00821271253517)","(29.494677250195764, 82.04600845492314)",33.865377241376336,31.403426695358576,11.640695845697337,11.329108343034022,1628772324893
