participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_10,easy,"(118.19749613214049, 85.34271934012692)","(41.89791323960924, 87.24169331306292)","(101.84315880651276, 90.24993860899306)","(26.56888856782507, 92.13732336015167)",32.18545561375775,31.657429340323702,11.442212980202385,11.430198151715558,1627926221852
participant_10,easy,"(117.17503153348434, 84.4599190905691)","(41.31623957103204, 86.1938622473373)","(100.80361753448553, 89.42666372645638)","(26.140044482739995, 91.19540914297616)",32.28172320946577,31.461424567420195,11.544795275975957,11.677201597791282,1627926221916
participant_10,easy,"(117.09843919702377, 84.56019841479089)","(40.04435401753835, 86.18185880079909)","(100.80361753448553, 89.42666372645638)","(24.82089119910961, 91.08916789499926)",32.28172320946577,31.522081142422394,11.544795275975957,11.414395509316819,1627926221977
participant_10,easy,"(115.3428406920948, 84.18480981657557)","(38.35476658248626, 85.25726702507653)","(98.86592494768045, 89.0046994732256)","(22.952664478329098, 90.11709105929182)",32.41746412774957,31.790977857977836,11.263042707490968,11.30985974833311,1627926222041
participant_10,easy,"(114.13986858144256, 85.53602075575814)","(37.582257071522804, 86.39955881468607)","(98.00049581922256, 90.22941557122337)","(22.291878276643274, 91.12545050988226)",31.906333040607038,31.535234175418722,10.89326730875382,10.970179520590136,1627926222119
participant_10,easy,"(114.13986858144256, 85.53602075575814)","(38.50921838437398, 86.1796318778279)","(98.00049581922256, 90.22941557122337)","(23.18692136590107, 90.94098417267381)",31.906333040607038,31.53910087300393,10.89326730875382,11.118132973839238,1627926222183
participant_10,easy,"(113.94894877996694, 84.3428674116799)","(38.4541734685381, 86.07735546704284)","(97.66209133266422, 89.14742521359133)","(22.74656203921404, 90.94098417267381)",32.07058391675126,31.979460199690962,11.16969278857323,11.118132973839238,1627926222250
participant_10,easy,"(114.86443471931591, 84.49668072859585)","(38.129476273101716, 85.00506888845605)","(98.49045400355091, 89.34708882261614)","(22.74656203921404, 89.78268075855388)",32.21571891060829,31.66890572504191,11.26133681994179,11.280606400887336,1627926222343
participant_10,easy,"(114.9532036757945, 84.26917101241487)","(38.17576794254461, 84.88262322989625)","(98.49045400355091, 89.34708882261614)","(23.116895394757194, 89.78268075855388)",32.21571891060829,31.298572369498757,12.246797208222233,11.280606400887336,1627926222409
participant_10,easy,"(115.35304265655452, 85.05288992183046)","(38.87745235899865, 85.2574384701105)","(98.49045400355091, 90.31188195731735)","(23.485814804672373, 90.47590924647281)",32.8893807533418,32.08815353010321,12.050776890252564,12.01102719254959,1627926222474
participant_10,easy,"(116.64249799247955, 85.28765067052291)","(39.25868038251724, 85.3676940371639)","(100.07930607404478, 90.282923580231)","(23.485814804672373, 90.47590924647281)",32.41232685705745,32.08815353010321,11.831761992854808,12.01102719254959,1627926222551
participant_10,easy,"(116.64249799247955, 85.28765067052291)","(40.87405858274951, 84.77766122831495)","(100.07930607404478, 90.282923580231)","(25.19129902177974, 89.60717392284275)",32.41232685705745,32.10767739490437,11.831761992854808,11.393263653535541,1627926222617
participant_10,easy,"(116.29469274224357, 86.47514663262643)","(40.3833728496806, 85.30798489956965)","(99.92948491632023, 91.39167113894018)","(25.19129902177974, 90.42152064015409)",32.13274241026102,31.239851220290348,11.549403321198042,11.3561918811547,1627926222691
participant_10,easy,"(117.33202271118557, 86.67149373737516)","(40.3833728496806, 85.30798489956965)","(100.89541243345138, 91.61735781468451)","(25.19129902177974, 90.42152064015409)",32.13787829223293,31.239851220290348,11.760446180105646,11.3561918811547,1627926222748
participant_10,easy,"(117.34284318564505, 86.44206756208746)","(40.632218802761486, 84.92722671917068)","(100.87590240587635, 91.61735781468451)","(25.19129902177974, 90.42152064015409)",32.157388319807964,31.946531659960797,11.760446180105646,12.467738889395122,1627926222809
participant_10,easy,"(117.38473953950393, 87.00309886784817)","(40.581689387608094, 85.03263753216879)","(100.93232411868212, 91.61735781468451)","(25.19129902177974, 90.42152064015409)",32.17366206838415,31.54229633873365,11.760446180105646,12.467738889395122,1627926222904
participant_10,easy,"(117.32557318984084, 87.10340432079477)","(40.47728237142127, 85.52633250657821)","(100.93232411868212, 91.61735781468451)","(24.95527147446819, 90.42152064015409)",32.17366206838415,31.7783238860452,11.760446180105646,11.468178066365937,1627926222952
participant_10,easy,"(117.29866461305312, 87.3698511596416)","(40.246271133178766, 85.45984276321109)","(100.93232411868212, 92.56918864566612)","(24.05802115100869, 90.42152064015409)",32.17366206838415,32.6755742095047,11.532533131294258,11.468178066365937,1627926223046
participant_10,easy,"(115.88631067820643, 87.44667416252128)","(39.32173721961249, 85.58713719606487)","(99.62174596944351, 92.30182175178925)","(24.05802115100869, 90.47111346990278)",31.851263313797062,31.384243958254956,11.435928744049306,11.127622909384627,1627926223112
participant_10,easy,"(117.50522257060584, 87.58838213555464)","(40.63403950324664, 85.49396395219992)","(101.08335565650486, 92.51880543843436)","(24.90738758396037, 90.35336210801324)",32.05706370060216,32.13081104368757,11.63392799385474,11.477465325471712,1627926223175
participant_10,easy,"(117.35873481766066, 88.73116158488803)","(42.06529587552677, 86.45218561302637)","(101.32439092600909, 93.43663404394832)","(26.53486654302469, 91.08388742643731)",31.422612906942945,31.572724024892537,10.93591649058726,10.712277645925496,1627926223239
participant_10,easy,"(119.17695595487248, 92.59428488384721)","(44.465939366014936, 90.26671247131982)","(103.28121554679821, 96.99207659133756)","(29.255799925205793, 94.6047471551174)",31.23612479400252,30.84964146527274,9.996832757577067,9.879076316283317,1627926223302
participant_10,easy,"(119.17695595487248, 92.59428488384721)","(43.47231130150476, 89.55345469367738)","(103.28121554679821, 96.99207659133756)","(28.22296341655874, 93.94594614174818)",31.23612479400252,30.976601095042483,9.996832757577067,10.066152415478427,1627926223383
participant_10,easy,"(118.42464693864486, 89.02084500513776)","(43.172499247875294, 86.43462315321086)","(102.70217597662123, 93.31788910071194)","(27.887833798333304, 90.65219379542398)",31.00432072573311,30.95874441398702,9.861781065825198,9.697388577857055,1627926223447
participant_10,easy,"(116.6116476324679, 86.53988905338237)","(40.03663437166415, 85.10424752597318)","(100.33938971015142, 91.31241560436322)","(24.4361849697234, 89.76377948734537)",31.78542141432716,31.75513593930465,11.222528677304581,10.951098343042759,1627926223514
participant_10,easy,"(116.85995507629252, 87.76810596407734)","(40.14091305006832, 85.5631412011269)","(100.54009850541252, 92.72465933678359)","(24.4361849697234, 90.72199945314424)",31.93627888971696,32.24043603520158,11.633631223923658,11.90931830884162,1627926223608
participant_10,easy,"(116.85995507629252, 87.76810596407734)","(40.22909786777922, 86.06043159478405)","(100.54009850541252, 92.72465933678359)","(24.624857022354263, 90.72199945314424)",31.93627888971696,32.05176398257072,11.633631223923658,10.892413619494647,1627926223671
participant_10,easy,"(116.267532363405, 87.91407621317514)","(41.59048474794827, 85.55560974163338)","(100.54009850541252, 92.15335952422177)","(26.315591253738603, 89.80791761992808)",31.014387876610726,31.038822855472986,9.667023892248835,9.598927984683542,1627926223734
participant_10,easy,"(116.52594129547941, 89.08589909419743)","(41.837385348759426, 87.098955895176)","(100.54009850541252, 93.47311376955986)","(26.665728181378654, 91.40380195411126)",31.41832516590921,30.922001801709484,9.718456452283135,9.777885660914762,1627926223815
participant_10,easy,"(116.49099399978803, 88.27740357485004)","(41.45115159086208, 85.94820716757704)","(100.54009850541252, 92.55405818023792)","(26.22876371905113, 90.28478013970926)",31.43841719205966,31.046235116045864,9.61065489651628,9.792366753052193,1627926223885
participant_10,easy,"(116.49099399978803, 88.27740357485004)","(41.45115159086208, 85.94820716757704)","(100.54009850541252, 92.55405818023792)","(26.22876371905113, 90.28478013970926)",31.43841719205966,31.046235116045864,9.61065489651628,9.792366753052193,1627926223949
participant_10,easy,"(116.49099399978803, 88.27740357485004)","(41.45115159086208, 85.94820716757704)","(100.54009850541252, 92.55405818023792)","(26.22876371905113, 90.28478013970926)",31.43841719205966,31.046235116045864,9.61065489651628,9.792366753052193,1627926224010
participant_10,easy,"(116.50355167355497, 89.23853824000558)","(41.18998432284354, 87.63325771679432)","(100.90282945871648, 93.55257740999238)","(26.09945262895735, 91.94199397774716)",31.043444359240326,30.81211116635403,9.718149259899292,9.785780191685262,1627926224071
participant_10,easy,"(115.18394456300484, 88.06254117991465)","(40.8727615153266, 86.32777970687765)","(99.50635111484006, 92.4325314960806)","(25.668010629051423, 90.73073400594146)",31.14524121615979,30.91791141654538,9.736268842752906,9.816456563414249,1627926224167
participant_10,easy,"(117.2128030272421, 90.29249495971557)","(42.250714093438546, 88.29685414428128)","(101.59783444033111, 94.42901718546184)","(27.09729604196582, 92.48636962398453)",31.117863293939067,30.860528317666663,9.256438891570724,9.38695466984882,1627926224215
participant_10,easy,"(116.41469093729938, 88.61403402892051)","(40.74525142066847, 86.51586165056472)","(100.6035854040033, 93.08721069621242)","(25.370183262234605, 91.01409935633455)",31.36334653414906,31.416861301443078,10.12199316809074,10.228247968443611,1627926224280
participant_10,easy,"(116.41469093729938, 88.61403402892051)","(41.4275942750096, 86.3619787652709)","(100.6035854040033, 93.08721069621242)","(26.614830722483475, 90.53391164100864)",31.36334653414906,30.172213841194207,10.12199316809074,9.849232376760483,1627926224374
