participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_2,medium,"(143.61467863911344, 104.1471431055604)","(64.14842646931719, 97.30956633924869)","(126.1106510045456, 110.43166281359478)","(46.24721042940381, 103.5034088554639)",34.28487543597477,36.0852804092865,13.753135450651826,13.706987798179398,1626358172442
participant_2,medium,"(145.4716437955949, 104.85285780406298)","(65.36345515158155, 97.60148579924612)","(127.99326863272654, 111.12391418306288)","(47.14514399676409, 103.77894889216441)",34.15434001846188,36.65266797563527,13.715540417726515,13.667950489840223,1626358172510
participant_2,medium,"(144.6175006323528, 105.35605368881602)","(63.84426076424677, 98.0184187746587)","(126.82287051183312, 111.80406222205966)","(45.85775241806596, 104.28039699324836)",35.324738139355304,36.25789822448769,13.855829964506484,13.730054580097203,1626358172571
participant_2,medium,"(146.76563944001919, 108.96684249500049)","(66.33697344731536, 101.46366764448612)","(128.99473591099377, 115.41925955514307)","(48.46100690068124, 107.74186750609078)",34.756676578414044,36.06144877960469,14.152015817810025,13.921814232533507,1626358172650
participant_2,medium,"(145.01856209280118, 107.86197174162625)","(64.43860473486076, 100.42483627884259)","(127.45157687939856, 114.18612305025457)","(46.410797989653034, 106.61404527289599)",34.399520976203334,36.3235135934392,13.835315057913249,13.709077348300525,1626358172715
participant_2,medium,"(145.01856209280118, 107.86197174162625)","(65.93230624179694, 99.60587319348633)","(127.45157687939856, 114.18612305025457)","(48.12976438802707, 105.80432671347535)",34.399520976203334,35.838393353359606,13.835315057913249,13.74341332291715,1626358172778
participant_2,medium,"(147.09534428220422, 106.8685468936203)","(67.08952098014697, 98.90105423210775)","(129.4146173270883, 113.29131014953964)","(49.20011677757702, 105.14011097393268)",34.55725986774996,36.06069975572245,14.095641539164717,13.841783301912074,1626358172843
participant_2,medium,"(146.7108492622345, 107.10329988110061)","(68.08706374850146, 99.1898871557006)","(129.4146173270883, 113.29131014953964)","(50.38755050634927, 105.42586341477909)",33.36040869152521,35.68455572720177,14.095641539164717,13.798674638445846,1626358172905
participant_2,medium,"(146.37253031319892, 104.39435924336748)","(67.48493186511529, 96.05597267529991)","(129.0199132357534, 110.78512512653285)","(49.806138877880116, 102.31732795185323)",33.96023407271241,35.723653052587906,14.007200838166682,13.891450438799438,1626358172998
participant_2,medium,"(146.37253031319892, 104.39435924336748)","(67.48493186511529, 96.05597267529991)","(129.0199132357534, 110.78512512653285)","(49.806138877880116, 102.31732795185323)",33.96023407271241,35.723653052587906,14.007200838166682,13.891450438799438,1626358173051
participant_2,medium,"(146.34580092768846, 105.30608602123993)","(68.42559103577457, 96.23423194908196)","(129.0199132357534, 110.78512512653285)","(51.330608437247065, 102.0684651012698)",33.61528777099784,34.19918349322096,12.246206775386753,12.73045428487876,1626358173109
participant_2,medium,"(146.51969706580326, 105.66066337329312)","(68.7018253287464, 96.9718738080968)","(129.67437947916642, 111.66953370363444)","(51.25188231964785, 103.03914882892423)",32.96082152758481,35.18874847171264,13.130615352488348,13.701138012533193,1626358173209
participant_2,medium,"(148.74755144523283, 106.07349419754338)","(69.7817848459688, 97.5590816460374)","(131.7085587857364, 112.13743140835689)","(52.24856304894094, 103.56532780431192)",33.43115766663868,35.23163603466128,13.226615620882512,13.2626541814534,1626358173274
participant_2,medium,"(146.96719308096294, 104.74862603066539)","(68.67862776501921, 96.49826992430759)","(129.9093094139539, 110.86526328070933)","(51.124910388079584, 102.55543300913133)",33.34727964538888,35.36804090540045,13.459384231360673,13.457821110576333,1626358173339
participant_2,medium,"(146.96719308096294, 104.74862603066539)","(68.67862776501921, 96.49826992430759)","(129.9093094139539, 110.86526328070933)","(51.124910388079584, 102.55543300913133)",33.34727964538888,35.36804090540045,13.459384231360673,13.457821110576333,1626358173403
