participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_13,easy,"(111.76971776557185, 73.22241722393484)","(38.095914703418885, 72.65052984752596)","(95.21175928020604, 78.14194556319218)","(23.092344580795725, 77.4344998051247)",32.72032148114522,30.665814221879387,11.614512159871083,11.244177058340028,1628772676061
participant_13,easy,"(111.72121138920308, 73.71864452110096)","(38.095914703418885, 72.65052984752596)","(95.21175928020604, 78.14194556319218)","(23.092344580795725, 77.4344998051247)",32.583723654021014,30.665814221879387,10.562044701699946,11.244177058340028,1628772676142
participant_13,easy,"(111.69117056672577, 74.15806919119952)","(38.125124021979445, 73.89565861303619)","(95.24285201343449, 78.99992213466795)","(23.27422071540059, 78.58930776170202)",32.552630920792566,30.4007940043266,11.42002127317572,10.999781122940476,1628772676211
participant_13,easy,"(111.69117056672577, 74.15806919119952)","(38.55384604820847, 72.92173530951914)","(95.24285201343449, 78.99992213466795)","(23.635012827828177, 77.51428234206105)",32.552630920792566,30.40063742541679,11.42002127317572,10.777075536185293,1628772676285
participant_13,easy,"(113.86133544912809, 74.18826973286379)","(40.00768876537995, 71.95820558330526)","(97.92705322552139, 78.22515720152299)","(24.972145722982532, 76.03277237611113)",31.72771144857687,30.22926851384183,8.914687220709311,9.10813706384215,1628772676345
participant_13,easy,"(117.59579292082526, 77.37366441315682)","(42.745637492418616, 75.12113692725326)","(101.90005200097222, 81.13066817424989)","(27.433776555146324, 78.8986851958398)",31.31723366968798,30.745552468957627,8.14210205351992,8.21107779709564,1628772676402
participant_13,easy,"(121.0799812633013, 77.37387056199624)","(45.46650419031267, 74.504730905187)","(105.49469641182442, 81.3035106575626)","(29.916911123382306, 78.45309383501446)",30.940177145748734,31.180578796193018,8.810753241050406,8.783974986363319,1628772676499
participant_13,easy,"(121.0799812633013, 77.37387056199624)","(45.46650419031267, 74.504730905187)","(105.49469641182442, 81.3035106575626)","(29.916911123382306, 78.45309383501446)",30.940177145748734,31.180578796193018,8.810753241050406,8.783974986363319,1628772676548
participant_13,easy,"(120.96846977513962, 77.15488467888554)","(45.53199013940366, 73.79024018598021)","(105.49469641182442, 81.3035106575626)","(30.040324230778424, 77.60448624130366)",30.940177145748734,31.0571656887969,9.732174163907104,9.057768334033426,1628772676612
participant_13,easy,"(121.33434786214252, 75.00571911717486)","(46.87585993494281, 71.64822464234533)","(105.71566391455463, 79.22205989065105)","(31.330597808266702, 75.91153618681119)",30.879940860722854,31.220269215737062,9.700716088627814,9.758442901761555,1628772676700
participant_13,easy,"(120.57104566427375, 75.14767555168152)","(46.87585993494281, 71.64822464234533)","(105.71566391455463, 79.34059239606722)","(31.330597808266702, 75.91153618681119)",29.956417182270798,31.220269215737062,9.556671697567253,9.758442901761555,1628772676761
participant_13,easy,"(121.23267842423462, 75.5574914671974)","(46.87585993494281, 71.64822464234533)","(105.71566391455463, 79.86303583358357)","(31.330597808266702, 75.91153618681119)",30.878569731064545,31.220269215737062,9.585109097277382,9.758442901761555,1628772676828
participant_13,easy,"(121.38161948534406, 75.62794318209245)","(46.87585993494281, 71.64822464234533)","(105.71566391455463, 79.86303583358357)","(31.330597808266702, 75.91153618681119)",30.878569731064545,31.220269215737062,9.585109097277382,9.758442901761555,1628772676898
participant_13,easy,"(121.38161948534406, 75.62794318209245)","(46.87585993494281, 71.64822464234533)","(105.71566391455463, 79.86303583358357)","(31.330597808266702, 75.91153618681119)",30.878569731064545,31.220269215737062,9.585109097277382,9.758442901761555,1628772676964
participant_13,easy,"(122.5527095878632, 76.02436210864278)","(47.95589373683822, 72.26534498887554)","(106.86331819391899, 80.30280280146462)","(32.354925226065916, 76.56911727825127)",30.93842853881324,31.287369266198766,9.857355116539111,9.862974490123634,1628772677041
participant_13,easy,"(122.6904827016964, 75.48079567754576)","(48.27161584629937, 71.2884567159615)","(107.16089112813779, 79.41209495389603)","(32.62626320341087, 75.53699077153988)",30.802754431642825,31.328574682247563,8.966647268970519,9.703556001994912,1628772677099
participant_13,easy,"(122.6904827016964, 75.48079567754576)","(48.27161584629937, 71.2884567159615)","(107.16089112813779, 79.41209495389603)","(32.62626320341087, 75.53699077153988)",30.802754431642825,31.328574682247563,8.966647268970519,9.703556001994912,1628772677197
participant_13,easy,"(122.95013901034719, 75.05897131992077)","(48.27161584629937, 71.2884567159615)","(107.16089112813779, 79.41209495389603)","(32.62626320341087, 75.53699077153988)",30.802754431642825,31.328574682247563,10.034593823375403,9.703556001994912,1628772677262
participant_13,easy,"(122.95013901034719, 75.05897131992077)","(48.27161584629937, 71.2884567159615)","(107.16089112813779, 79.41209495389603)","(32.62626320341087, 75.53699077153988)",30.802754431642825,31.328574682247563,10.034593823375403,9.703556001994912,1628772677331
participant_13,easy,"(122.95013901034719, 75.05897131992077)","(48.7880944213141, 70.32123684200724)","(107.16089112813779, 79.41209495389603)","(33.11864244352182, 74.46672010877774)",30.802754431642825,31.44184907050112,10.034593823375403,9.574748841542714,1628772677411
participant_13,easy,"(123.1597664813354, 74.73974315729856)","(48.7880944213141, 70.32123684200724)","(107.88613612072275, 78.57713151837741)","(33.11864244352182, 74.46672010877774)",30.077509439057863,31.44184907050112,9.199630387856786,9.574748841542714,1628772677447
participant_13,easy,"(123.1597664813354, 74.73974315729856)","(48.7880944213141, 70.32123684200724)","(107.88613612072275, 78.57713151837741)","(33.11864244352182, 74.46672010877774)",30.077509439057863,31.44184907050112,9.199630387856786,9.574748841542714,1628772677544
participant_13,easy,"(123.4035078015786, 76.1218961788536)","(48.53799346604728, 71.56872206690355)","(107.97158443395892, 80.18666811068306)","(32.796544919285225, 75.67397082283514)",30.48586827253166,31.518225067327876,9.339702588682485,9.37984294025955,1628772677600
participant_13,easy,"(125.08549855421506, 76.32028687797448)","(49.77804532652102, 71.63060582078926)","(109.47418711764068, 80.47394320237073)","(33.94401811617399, 75.81772345727133)",30.765607300502765,31.709079670916267,9.600506310028322,9.619516329104954,1628772677679
participant_13,easy,"(123.71051578559832, 76.03730733779186)","(48.772561610401006, 71.35624822525189)","(108.21015722126141, 80.153414044059)","(32.9508518900202, 75.5170450198648)",30.587362574864514,31.687682187328406,9.530839333901895,9.582107198399171,1628772677732
participant_13,easy,"(125.06013124123501, 74.64196685417666)","(50.162406918804216, 70.27137549670671)","(109.42957090714846, 78.69796192930882)","(34.32770010170134, 74.41553961101455)",30.841860776868984,31.722003166341906,9.63154584676522,9.787354076644988,1628772677797
participant_13,easy,"(124.84871136508178, 74.72526879940756)","(49.55148593803592, 70.66215000539034)","(108.4640141354389, 79.62287280798955)","(33.29759775563389, 75.45785684673137)",31.80741754857854,32.75210551240936,11.382316906249798,10.82967131236181,1628772677877
participant_13,easy,"(124.24973312985304, 74.99566014276729)","(49.297344268624954, 70.73046265913797)","(108.4640141354389, 79.62287280798955)","(33.29759775563389, 75.45785684673137)",30.666929285807328,31.8929525350445,11.382316906249798,11.296739222890224,1628772677977
participant_13,easy,"(124.30967673638258, 74.3286449139755)","(49.18915753844317, 70.64251134769347)","(108.4640141354389, 79.62287280798955)","(33.29759775563389, 75.45785684673137)",30.90857790251721,31.8929525350445,11.382316906249798,11.296739222890224,1628772678029
participant_13,easy,"(123.85995884516387, 73.06563336543763)","(48.35977685387661, 69.28677258177026)","(107.800101719954, 77.88352407500406)","(32.295800541626704, 74.2841035451138)",31.255453452757138,32.35594392868552,11.417995722049454,11.870774156470361,1628772678100
participant_13,easy,"(125.85117029512799, 72.7389966585763)","(50.34989785643256, 68.94615967758705)","(109.72387485173385, 77.52227917255914)","(34.169284202474955, 73.9032437487167)",31.3542307142161,32.55842466667127,11.386571408542295,11.805494872683994,1628772678164
participant_13,easy,"(125.85117029512799, 72.7389966585763)","(50.34989785643256, 68.94615967758705)","(109.72387485173385, 77.52227917255914)","(34.169284202474955, 73.9032437487167)",31.3542307142161,32.55842466667127,11.386571408542295,11.805494872683994,1628772678228
participant_13,easy,"(125.87758429695168, 73.0894892352826)","(51.04174169640646, 69.74000828899489)","(109.72387485173385, 77.52227917255914)","(35.21137786935469, 74.50053153692897)",31.3542307142161,31.516330999791535,10.362642164745921,10.982847892184509,1628772678310
participant_13,easy,"(125.5302319241946, 74.15730111960329)","(50.95597241799737, 70.3521539856913)","(110.10077482484121, 78.36457923758644)","(35.21137786935469, 74.50053153692897)",30.34138453193009,31.60484488272232,9.769614530305262,9.755275615249047,1628772678379
participant_13,easy,"(124.54317175067752, 75.22990345111782)","(50.26645983833305, 71.78369630792793)","(109.07013300412473, 79.52920164724264)","(34.349643845572245, 76.24280870892972)",30.44988279026984,31.86607429516971,9.935971976812652,10.290622446138514,1628772678446
participant_13,easy,"(127.64603465376786, 74.55679399468227)","(52.56978252197678, 71.22496293382665)","(111.55302674949417, 79.31825818950165)","(36.540080308408506, 76.09002915500605)",31.392081300495192,32.338292841101065,11.392361552112561,11.60860996908741,1628772678527
participant_13,easy,"(128.40967385039403, 76.0628079650387)","(52.86325913495875, 72.05331640788472)","(112.20525543402255, 81.0582957668521)","(36.925496776741056, 77.298442333813)",31.488652256070054,32.377637965961185,11.90615053984584,12.81702314789436,1628772678594
participant_13,easy,"(124.48529242778477, 74.25079398636511)","(49.14150425541833, 70.28676235419992)","(108.25917557412593, 79.16026591340594)","(32.961090278463416, 75.23135744335374)",31.53772907459826,32.58229405413657,11.741471252016709,11.891281695343402,1628772678665
participant_13,easy,"(124.06339472244213, 74.05057232280204)","(47.74222346527721, 69.78898478983409)","(107.37916732339362, 78.84471205617955)","(31.582574274751096, 74.80830105389758)",32.41773732533058,32.54573899255409,11.425917394790318,12.077035845581108,1628772678710
participant_13,easy,"(123.10116884195668, 73.56817515403827)","(46.7247552361913, 69.06445017933301)","(106.51785413844757, 78.84471205617955)","(30.452479936118834, 74.04905395217249)",31.819896444461847,32.723557046402675,12.223478123438298,11.99567745836157,1628772678800
participant_13,easy,"(122.72317031150806, 75.0946437609116)","(46.62761127770125, 70.09263825604876)","(106.32395977967917, 80.05563470184825)","(30.312702758624255, 75.10018277975632)",31.781638637257856,32.781866912896476,11.796765942231104,12.057990441244328,1628772678862
participant_13,easy,"(122.72317031150806, 75.0946437609116)","(46.62761127770125, 70.09263825604876)","(106.32395977967917, 80.05563470184825)","(30.312702758624255, 75.10018277975632)",31.781638637257856,32.781866912896476,11.796765942231104,12.057990441244328,1628772678945
participant_13,easy,"(122.72317031150806, 75.0946437609116)","(46.62761127770125, 70.09263825604876)","(106.32395977967917, 80.05563470184825)","(30.312702758624255, 75.10018277975632)",31.781638637257856,32.781866912896476,11.796765942231104,12.057990441244328,1628772678996
participant_13,easy,"(122.72317031150806, 75.0946437609116)","(46.62761127770125, 70.09263825604876)","(106.32395977967917, 80.05563470184825)","(30.312702758624255, 75.10018277975632)",31.781638637257856,32.781866912896476,11.796765942231104,12.057990441244328,1628772679062
participant_13,easy,"(123.22396854130125, 73.94354095640823)","(46.75877567709517, 69.88690902843496)","(106.90235406473583, 78.80301471288657)","(30.312702758624255, 75.10018277975632)",31.71455215643074,33.282251866773535,11.56472701470011,12.057990441244328,1628772679133
participant_13,easy,"(123.22396854130125, 73.94354095640823)","(46.65768080491847, 69.89957525015734)","(106.90235406473583, 78.80301471288657)","(30.312702758624255, 75.10018277975632)",31.71455215643074,32.47349288935993,11.56472701470011,12.057990441244328,1628772679232
participant_13,easy,"(122.29728584978147, 74.31933919890434)","(46.54543170915343, 69.90801405427123)","(106.02930734516121, 79.10581961798016)","(30.312702758624255, 75.10018277975632)",31.656336086336523,32.47349288935993,11.395958552137017,12.057990441244328,1628772679299
participant_13,easy,"(122.29728584978147, 74.31933919890434)","(46.54543170915343, 69.90801405427123)","(106.02930734516121, 79.10581961798016)","(30.312702758624255, 75.10018277975632)",31.656336086336523,32.47349288935993,11.395958552137017,12.057990441244328,1628772679378
