participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_7,hard,"(119.05753139962667, 87.30149725318255)","(41.72357905425394, 87.3377484418114)","(103.18995793124803, 91.3583855923707)","(26.985884831713065, 91.38526590636499)",31.761977603733627,29.775472752537084,9.28312707657733,9.586754053383629,1627403347654
participant_7,hard,"(118.95563374311723, 86.2279666834347)","(41.833247300348255, 86.88827180354859)","(102.97396400508295, 90.19791834090299)","(26.985884831713065, 90.5589272633633)",31.92255720332652,30.01813328168781,9.174679729974741,8.760415410381938,1627403347704
participant_7,hard,"(119.00468828013192, 85.89783447965219)","(41.832364799574066, 86.46687266220219)","(103.19812273246725, 89.38997581353533)","(26.985884831713065, 90.5589272633633)",31.698398475942213,30.01813328168781,8.366737202607084,9.997759881022347,1627403347753
participant_7,hard,"(120.47804965806779, 84.59010369715203)","(42.338911859347384, 84.50143722274528)","(104.53020347835538, 88.58487702962614)","(27.438183483350258, 88.55433483589061)",31.95270327059187,30.07214227110218,8.986181063552976,9.512941568626047,1627403347855
participant_7,hard,"(117.1813065127144, 83.3285261759472)","(41.20093098074278, 83.22833225269572)","(101.67371042565718, 87.20651565223395)","(26.770281579023504, 87.16703042859987)",31.165042165342143,28.94810773398693,8.767617845377572,9.353905431215935,1627403347902
participant_7,hard,"(118.22435352972116, 82.49158425415226)","(41.882918581154854, 81.91726450125384)","(102.60269057699134, 86.55895980241621)","(27.598642851095974, 85.9876293089983)",31.48279257975446,28.783448831902206,8.964492123299351,9.45308072908665,1627403347953
participant_7,hard,"(117.75840167481988, 79.89742384604938)","(42.885583901422706, 79.63880659088886)","(102.19571845582504, 84.09250402110592)","(28.42868377683044, 83.8065706573143)",31.04190621100497,29.072477555464502,9.771548223134232,9.906869944294158,1627403348052
participant_7,hard,"(116.23039667116143, 78.90987895419437)","(41.4641313261493, 78.7188154245589)","(100.48942236681751, 83.16772782372664)","(26.69316553764247, 82.94924481017642)",31.204342909955813,29.811691627272012,9.91009138013851,10.10307351829033,1627403348150
participant_7,hard,"(116.23039667116143, 78.90987895419437)","(41.4641313261493, 78.7188154245589)","(100.48942236681751, 83.16772782372664)","(26.69316553764247, 82.94924481017642)",31.204342909955813,29.811691627272012,9.91009138013851,10.10307351829033,1627403348150
participant_7,hard,"(118.32876971055316, 79.3571964163907)","(43.5889676326135, 78.9457330904545)","(102.79019439632157, 83.57260465315994)","(28.810058621565076, 83.25605977759551)",30.947709060097623,29.724701936658676,9.742014844485311,10.202270515295822,1627403348233
participant_7,hard,"(121.65022423452797, 79.66144359308237)","(46.35223309948094, 78.52961325720491)","(105.9953632832794, 83.92786668821918)","(31.158127041960142, 82.88431272700473)",31.00340309384137,30.61305429704862,10.055846627116807,10.459453387509711,1627403348305
participant_7,hard,"(125.05484975460604, 80.27718070208721)","(46.88233378229393, 78.35144342904607)","(108.966783561973, 84.75157867605961)","(31.158127041960142, 82.88431272700473)",31.78818137326742,31.87679351627868,10.44514757759319,11.019070833357546,1627403348405
participant_7,hard,"(126.1596284529162, 80.47265986253797)","(48.49822741128838, 77.81966820381228)","(109.92253992490032, 85.12058653976965)","(32.96680203843334, 82.55340055394845)",31.967423409385447,31.35485863205713,10.822197825422336,11.187594314509624,1627403348466
participant_7,hard,"(126.26418335453099, 80.53062192065943)","(49.212955669343444, 77.67167842789718)","(109.92253992490032, 85.12058653976965)","(32.96680203843334, 82.34497220157206)",31.967423409385447,32.354701520078365,10.822197825422336,11.518169810433363,1627403348537
participant_7,hard,"(126.52610184604441, 81.98609161240188)","(48.87653576726245, 78.88615225427702)","(110.34081052045894, 86.59512408611408)","(33.29030412368047, 83.58191490107129)",31.911610902807297,31.506598951104934,10.884478375854087,11.308697610238596,1627403348605
participant_7,hard,"(127.5271751176814, 84.13510540405217)","(49.41123574181631, 81.36666761857872)","(111.2758464896019, 88.4155989947985)","(33.752783031156014, 85.76299478168491)",32.02295568897354,31.553137452385258,10.122352467071323,10.6455560949571,1627403348656
participant_7,hard,"(125.53477393569688, 83.70953407948957)","(47.86169040252605, 81.19604197675733)","(109.27326437084957, 88.15098632173886)","(32.137940265508405, 85.67232786672321)",32.10725179146539,31.638276233709803,10.429892083056984,10.706223481430243,1627403348723
participant_7,hard,"(126.79196530994523, 85.62405612207294)","(48.41781500066645, 83.95848117457354)","(110.2868459536403, 90.37607665915857)","(32.635159331635805, 88.80832944330177)",32.66642569022952,31.812261236540508,11.113354114524554,11.611525008862372,1627403348792
participant_7,hard,"(126.79196530994523, 85.62405612207294)","(46.90603729773671, 84.88768643989603)","(110.2868459536403, 90.37607665915857)","(30.942043536765595, 89.56421666032386)",32.66642569022952,32.17792974978694,11.113354114524554,11.07998134002628,1627403348905
participant_7,hard,"(126.79196530994523, 85.62405612207294)","(48.42708908322573, 85.06357852662974)","(110.2868459536403, 90.37607665915857)","(32.53986108901654, 90.09724452514732)",32.66642569022952,32.09500112377101,11.113354114524554,11.865801714353438,1627403348965
participant_7,hard,"(125.32775533677693, 84.25021548842494)","(47.08313727911445, 82.68346588041766)","(109.03561863537789, 88.5245282056735)","(31.108967625075366, 87.06053880899844)",32.46503730189943,32.12018195519249,10.156407937097356,10.61454691893232,1627403349025
participant_7,hard,"(129.57747007749276, 88.34078126528765)","(49.929640338814345, 86.5584626662894)","(113.20493453531525, 92.94273861451072)","(34.14374843123369, 91.19696476263923)",32.58849713020028,31.803108938038335,10.789373237639666,11.075319431256503,1627403349082
participant_7,hard,"(129.89753899410402, 88.97424774144837)","(49.929640338814345, 86.5584626662894)","(113.20493453531525, 94.01956193918522)","(34.14374843123369, 91.19696476263923)",33.30729322421577,31.803108938038335,11.866196562314173,11.075319431256503,1627403349179
participant_7,hard,"(130.06654537797453, 89.38909948154198)","(50.396942298753864, 86.63654386474082)","(113.42534660689127, 94.01956193918522)","(34.14374843123369, 91.19696476263923)",33.08688115263975,32.88199611399615,10.580811329546094,10.956147249235016,1627403349229
participant_7,hard,"(130.06654537797453, 89.38909948154198)","(50.171235489244744, 86.64026093707254)","(113.42534660689127, 94.01956193918522)","(33.32009832558015, 91.19696476263923)",33.08688115263975,33.705646219649694,10.580811329546094,10.911715060828953,1627403349284
participant_7,hard,"(130.06654537797453, 89.38909948154198)","(50.171235489244744, 86.64026093707254)","(113.42534660689127, 94.01956193918522)","(33.32009832558015, 91.19696476263923)",33.08688115263975,33.705646219649694,10.580811329546094,10.911715060828953,1627403349385
participant_7,hard,"(130.06654537797453, 89.38909948154198)","(49.79389510931958, 86.55601679392134)","(113.42534660689127, 94.01956193918522)","(33.32009832558015, 91.19696476263923)",33.08688115263975,32.71785462018943,10.580811329546094,10.911715060828953,1627403349435
participant_7,hard,"(129.76963453132817, 90.7395993506607)","(49.32090627144055, 86.53509401693442)","(112.78205228946901, 95.61889590868489)","(33.32009832558015, 91.54304947433414)",33.761248480948765,32.71785462018943,11.326410987729105,11.257799772523867,1627403349538
participant_7,hard,"(130.30941881657714, 89.99539222111162)","(51.31547301382898, 86.61862793668308)","(114.05715715819224, 94.18280885679542)","(35.26166324465612, 91.06007778326511)",32.48614361222553,32.246853404585636,9.890323935839632,10.673592622964861,1627403349586
participant_7,hard,"(130.5589212051501, 89.85538834950694)","(51.31547301382898, 86.61862793668308)","(114.05715715819224, 94.18280885679542)","(35.26166324465612, 91.06007778326511)",32.48614361222553,32.246853404585636,10.493445811272977,10.673592622964861,1627403349634
participant_7,hard,"(130.4500912992654, 89.91731688496952)","(48.90735528006416, 86.51657217149453)","(113.18651791111459, 94.18280885679542)","(32.54138103194691, 91.17892814309013)",33.35678285930318,32.905452568949826,10.493445811272977,11.089012516631556,1627403349737
participant_7,hard,"(130.23775380035062, 90.32418350802607)","(50.70557413117786, 86.55186591093833)","(113.18651791111459, 95.01369315707146)","(34.59879425158897, 91.03765066506006)",33.35678285930318,32.338197081420745,10.51771269202709,10.800436727617125,1627403349788
participant_7,hard,"(130.12062921045776, 90.39639171987483)","(50.70557413117786, 86.55186591093833)","(113.18651791111459, 95.01369315707146)","(34.59879425158897, 91.03765066506006)",33.35678285930318,32.338197081420745,10.51771269202709,10.800436727617125,1627403349850
participant_7,hard,"(130.01275483061477, 90.43046175274526)","(50.70557413117786, 86.55186591093833)","(113.18651791111459, 95.01369315707146)","(34.59879425158897, 91.03765066506006)",33.35678285930318,32.338197081420745,10.51771269202709,10.800436727617125,1627403349943
participant_7,hard,"(130.01275483061477, 90.43046175274526)","(50.70557413117786, 86.55186591093833)","(113.18651791111459, 95.01369315707146)","(34.59879425158897, 91.03765066506006)",33.35678285930318,32.338197081420745,10.51771269202709,10.800436727617125,1627403349992
participant_7,hard,"(128.50923726649876, 88.95504920221117)","(49.41564094418061, 86.33943767037886)","(112.03981358191822, 93.56808724803886)","(33.368866119347786, 91.00004500904015)",32.66773981503775,32.31522412048071,10.893028713289823,11.112214649670932,1627403350095
participant_7,hard,"(128.50923726649876, 88.95504920221117)","(49.41564094418061, 86.33943767037886)","(112.03981358191822, 93.56808724803886)","(33.368866119347786, 91.00004500904015)",32.66773981503775,32.31522412048071,10.893028713289823,11.112214649670932,1627403350143
participant_7,hard,"(128.6446982582862, 89.39915329544782)","(49.41564094418061, 86.33943767037886)","(112.07080889634106, 93.56808724803886)","(33.368866119347786, 91.00004500904015)",32.63674450061491,32.31522412048071,9.952717321881238,11.112214649670932,1627403350205
participant_7,hard,"(124.84040847122264, 85.18069216403819)","(45.90340447441599, 83.06194783614)","(108.12956024604364, 89.78347350837703)","(29.865212272887675, 87.70448878438219)",33.199531254905196,32.275394851445526,10.825870991934607,11.115482354293817,1627403350299
participant_7,hard,"(126.51805141611942, 85.23773364090879)","(48.16406746774657, 83.11307791026785)","(110.026665083064, 89.80839913838778)","(32.43783997687797, 87.70907203887916)",32.846387187470114,31.618667850811093,10.709491080464431,11.013145888288818,1627403350349
participant_7,hard,"(125.16905639134802, 83.9529500401277)","(46.30488539881754, 82.37740695459844)","(108.56752089833391, 88.56822661993468)","(30.47791616883478, 87.0118682805278)",33.00278752885423,31.974661548152667,10.83310307533975,11.106075109913945,1627403350437
participant_7,hard,"(124.92352972804451, 81.48110996460196)","(46.90675223916651, 80.53479787140941)","(108.4591946508649, 85.97518558573256)","(31.126412252436694, 85.08611519174383)",32.774172062578145,31.848641368520475,10.555840012609224,10.852173670024058,1627403350487
participant_7,hard,"(124.03558012625197, 81.05353669562345)","(46.90675223916651, 80.53479787140941)","(108.4591946508649, 85.28903819073456)","(31.126412252436694, 85.08611519174383)",31.5842993783603,31.848641368520475,10.170139718487917,10.852173670024058,1627403350540
participant_7,hard,"(123.84719381291234, 78.77079160548192)","(46.48484943686185, 79.14533446532027)","(107.50683592413861, 83.37412124494494)","(31.01014317204408, 83.79646780115127)",32.559638444145094,31.29727600185106,10.802438148839428,11.130597932544333,1627403350648
participant_7,hard,"(123.84719381291234, 78.77079160548192)","(45.913032219554225, 79.03719019046967)","(107.50683592413861, 83.37412124494494)","(30.07460707881637, 83.72068561858939)",32.559638444145094,32.23281209507877,10.802438148839428,11.401335337690398,1627403350690
participant_7,hard,"(123.76083885910975, 78.28487709571073)","(45.913032219554225, 79.03719019046967)","(107.50683592413861, 83.37412124494494)","(30.07460707881637, 83.72068561858939)",32.49984479617524,32.23281209507877,11.90653118409955,11.401335337690398,1627403350750
participant_7,hard,"(122.5311851362494, 76.63795878079327)","(44.38584900335172, 78.11610912255674)","(105.82258487029321, 81.54891376987507)","(28.587427028396633, 83.06384557195997)",33.053725228019175,32.039861106568424,11.618639776352211,11.869259103259537,1627403350809
participant_7,hard,"(122.48897065408528, 78.19644652307034)","(44.40099642146379, 79.99232382979244)","(105.85091458633542, 83.22018599137664)","(28.81419548764825, 85.04455519840121)",32.95734040439129,31.729026660323143,11.81373804807663,12.095641270279884,1627403350880
participant_7,hard,"(120.47778899837454, 78.32904865313706)","(42.02012201076627, 80.19071595197828)","(103.83424649500965, 83.32913210245803)","(26.272785917669808, 85.27923142364668)",32.856022917594615,31.980107542908613,11.621725845684523,12.1055580428947,1627403350966
participant_7,hard,"(117.42991294629064, 74.38399408256191)","(42.12995611587121, 77.38955743911129)","(101.52554363867239, 79.11910025228099)","(26.91327645460842, 82.1602489113775)",31.585796620460314,30.980389006104815,11.077273471037188,11.326481240710564,1627403351029
participant_7,hard,"(118.84941801470302, 72.6864513236294)","(43.88105843725174, 74.26763383985428)","(103.06980725006497, 77.21441751191242)","(28.912025046051895, 78.91119844939067)",31.19703332406607,30.42564847078711,10.669646738115262,11.163425202230428,1627403351132
participant_7,hard,"(117.74461014418728, 74.26569400986932)","(43.2215150874419, 76.06032827961496)","(102.1455889670815, 78.73549152096211)","(28.367437334300575, 80.57782747495412)",30.9590843579399,30.118208227129344,10.463077533217984,10.779397886705738,1627403351181
participant_7,hard,"(118.48136780025646, 74.49227371903281)","(45.84865968178826, 76.25156767670772)","(103.0342460564775, 79.15426739692654)","(31.155106627196346, 80.92807723542452)",30.070427268543895,29.876983873332378,10.891861810236122,11.201263132372333,1627403351277
