participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_5,easy,"(148.711734025444, 108.9359736930578)","(56.476165742353714, 103.96831994641161)","(130.08721470131604, 113.73634258125094)","(37.15737919944331, 108.75832847483252)",37.30759502608635,38.655639550052,10.597423166582303,10.901443907241628,1627049017455
participant_5,easy,"(148.89695648536372, 106.71461255977351)","(57.54168143245897, 101.94992055557691)","(130.38431390019014, 111.59453531649524)","(38.2909633225654, 106.9594575218307)",36.93779114021163,38.49326075118552,10.753631528314145,11.416306935794637,1627049017545
participant_5,easy,"(148.86684668462863, 104.63970708977467)","(55.61305468794535, 101.4807070100644)","(129.7339301870652, 110.09327499000665)","(36.023437479618224, 107.0512093903917)",37.757272176491824,39.45390962458441,12.619141673187187,13.095163224395947,1627049017629
participant_5,easy,"(144.29799392768382, 103.14606878609811)","(52.877133463098744, 100.31279596395098)","(125.44294776124298, 108.57010932962658)","(33.68404177615594, 105.8562182800888)",37.3504121726437,38.72862421636091,12.515012477313576,13.100191764879128,1627049017701
participant_5,easy,"(144.1191808013045, 99.96035811567707)","(53.54831838490645, 97.62529727278341)","(125.36741367063948, 105.44642730060876)","(34.48600389157946, 103.27540609983406)",37.137369568110444,38.52767609526927,12.52555312437471,13.277927039394854,1627049017741
participant_5,easy,"(147.5458999388195, 102.83270002611289)","(56.61244711359359, 102.5303536641502)","(129.36350882080205, 107.51024943533594)","(37.79010820119311, 107.36561730186622)",36.27536717363,38.157908506946114,11.09374303405275,11.567267058353536,1627049017820
participant_5,easy,"(145.48344179556807, 100.39656444650973)","(57.19204055785667, 100.69001718111394)","(127.4614032045065, 105.40916222635133)","(38.63707358104875, 105.83246456189954)",35.65552829022636,37.55123066221131,11.832475224218797,12.277473816357087,1627049017913
participant_5,easy,"(144.8602382672516, 101.61603557182616)","(56.03925489754283, 102.0116462885685)","(126.71102476615124, 106.78819771979033)","(37.41570005905305, 107.31647454907579)",35.726018456585734,37.7620150438961,12.104892320487124,12.607298020819144,1627049017975
participant_5,easy,"(143.98214064900822, 98.31775522310727)","(57.515432235915796, 100.8848331691006)","(126.46924861572552, 103.29988389259233)","(39.39851310615268, 106.09338190259587)",34.693803416143055,36.78701921400352,11.704860234487569,12.325339857656218,1627049018040
participant_5,easy,"(143.82687105097125, 96.55174955886673)","(57.621526869865875, 100.93150624263092)","(126.39935945370053, 101.69296526847847)","(40.24727017775331, 106.09338190259587)",34.64532430028521,35.93826214240289,11.986006828276004,12.325339857656218,1627049018101
participant_5,easy,"(141.3471496465263, 93.74452208940512)","(55.05809150521146, 100.056244338507)","(123.90766737204105, 98.7956590697013)","(37.28078329459096, 105.24080808135297)",34.52616920796571,36.28668997105706,11.783483139988675,12.239119396217575,1627049018186
participant_5,easy,"(142.51722074174995, 93.45674284825782)","(56.532464031752625, 100.9067980218174)","(125.13683116969878, 98.39709188961024)","(38.71117674647212, 106.08838578720861)",34.62410419417938,36.67938556090667,11.604300507646258,12.334255433277576,1627049018252
participant_5,easy,"(143.95392567758972, 93.87261030344234)","(58.164578589217854, 101.28296540290467)","(126.5807021894725, 98.92108809726778)","(40.47153131850064, 106.62983088602778)",34.51696477539372,36.36094840639271,11.918023362290114,12.648445325321518,1627049018319
participant_5,easy,"(145.2687465742838, 94.99174216488427)","(59.18456558117805, 100.66217737438592)","(127.75047557384642, 99.85140028114984)","(41.33662402303344, 105.70855470278002)",34.86710912863782,36.609969489014475,11.448943469949882,12.068898471710781,1627049018406
participant_5,easy,"(144.6018165230835, 92.80501435249336)","(58.50265762485811, 97.02480613522563)","(127.07147814775094, 97.73004915571256)","(40.69428301148584, 102.16722170036884)",34.85914314655385,36.34539414644496,11.468888518784297,12.121175175268945,1627049018467
participant_5,easy,"(144.6018165230835, 92.80501435249336)","(57.56365567277271, 95.84437488032972)","(127.07147814775094, 97.73004915571256)","(39.63873480521943, 100.82300679661603)",34.85914314655385,36.5576760070835,11.468888518784297,11.942239159940073,1627049018494
participant_5,easy,"(141.1882327665562, 90.89580741364716)","(54.16013842038319, 94.38834608213074)","(123.88106841728222, 95.48382764046255)","(36.25668099245013, 99.08276104010292)",34.386504882902955,36.14394654362695,10.710692950982775,11.155273627737188,1627049018616
participant_5,easy,"(141.11237177303883, 95.62307150307242)","(55.79621382992991, 97.10237524774857)","(124.05019681289923, 99.86325476714046)","(38.266874615143024, 101.41694420217755)",33.894509355784976,35.3272912123939,10.10251403140137,10.456023093625845,1627049018652
participant_5,easy,"(143.58603227619733, 96.61009053529688)","(57.41469055752145, 96.6181398937149)","(126.03376507070607, 101.40655066444015)","(39.66207088846568, 101.5061598125576)",34.75497530101893,35.95381106597233,11.101526187556374,11.523231258172018,1627049018728
participant_5,easy,"(143.58603227619733, 96.61009053529688)","(57.76813044543019, 94.5329862567155)","(126.03376507070607, 101.40655066444015)","(39.88523935744979, 99.53114203268342)",34.75497530101893,35.877108846634655,11.101526187556374,11.67824064497836,1627049018796
participant_5,easy,"(143.74866759786858, 99.28814368149085)","(57.781138704264436, 96.74505243777321)","(126.38139954426742, 103.57541012447291)","(39.92861056217362, 101.15309417791195)",34.52085425883888,35.8404193055876,9.94028702714877,10.469346270050664,1627049018874
participant_5,easy,"(145.04986410271295, 99.54818474492163)","(59.09610516030148, 96.03630776502632)","(127.57818630120892, 104.02302889977273)","(41.07599594255407, 100.63872187375728)",34.613882449375524,36.17716867394665,10.435659526849122,10.96920321462676,1627049018937
participant_5,easy,"(144.09626849623623, 98.80729499395215)","(58.61805638493934, 94.68908408494701)","(126.51476677467326, 103.59465415444174)","(40.47973086660568, 99.5965110836787)",34.67931244252213,36.3930703681126,11.033372046088516,11.65369007467325,1627049019002
participant_5,easy,"(142.11781633813735, 102.28958981002326)","(59.781065184491816, 97.35060784526787)","(125.92959047368642, 105.72838429019613)","(42.43675076709043, 101.11460892223114)",32.673242588964044,34.43605046762785,6.630243279389106,7.447299690451473,1627049019082
participant_5,easy,"(143.90977236958406, 102.19589505747116)","(59.46720386692619, 98.31284696671618)","(127.08009085357754, 106.09809318284809)","(41.61711558927347, 102.6507598131839)",33.66917223887411,35.40767925639284,7.8262585763641255,8.983450581404227,1627049019150
participant_5,easy,"(146.50147348562632, 102.4308749965428)","(59.66961580041777, 98.02437089703324)","(129.23860669614805, 106.8107977818554)","(41.61711558927347, 102.6507598131839)",34.434976300974085,36.45732039067114,9.755735753453337,10.70893201482798,1627049019244
participant_5,easy,"(147.38395377545658, 100.80704950657218)","(62.678114231150175, 95.12062584763407)","(130.0019907718961, 105.45457780021752)","(44.56301751925639, 99.97429317643764)",34.305712794659485,36.381383562111296,10.736635429602757,11.466465985045943,1627049019281
participant_5,easy,"(148.50714419590076, 103.43438021709926)","(60.949175849174026, 97.13760406275424)","(130.6286512151528, 108.65511592095027)","(42.279541059640906, 102.48375421612036)",34.98763200702524,37.390953490452375,12.019681319921801,12.621005710869213,1627049019355
participant_5,easy,"(152.82713526090083, 101.13592773122946)","(63.264885014505126, 93.88607780687744)","(134.62140541808913, 106.241329472512)","(44.32006430445472, 99.17360690888017)",35.875061239814386,37.91705893818289,11.653398570255376,12.453258144319989,1627049019424
participant_5,easy,"(154.40227549471274, 104.29691013429874)","(64.84750688799068, 97.13998733393964)","(136.11592837452918, 109.30548667965923)","(45.767512263373646, 102.33014284822275)",36.04374332084262,38.27636369591346,11.53539052058477,12.328294418330188,1627049019499
participant_5,easy,"(153.9156023165242, 105.48518912206873)","(65.30858332158914, 97.5693409419182)","(135.59092750161653, 111.05402669163595)","(45.767512263373646, 103.4137653405196)",35.72978714808414,38.27636369591346,13.283930532561499,13.345176106813597,1627049019556
participant_5,easy,"(153.76059020806247, 102.7031084730254)","(63.92971968527945, 96.15968583886047)","(135.1551748953143, 108.2474452140923)","(44.49015472210431, 101.72166099362948)",36.373125099456956,38.85420901586076,12.782695800538932,13.100949645968285,1627049019656
participant_5,easy,"(151.90349344221977, 101.21618447690707)","(61.48224345778726, 94.26671488214924)","(133.58506057964405, 106.39937395475863)","(42.29006453169859, 99.61432439983764)",35.84449340894935,38.33235616993625,12.117686576501,12.746193687577033,1627049019706
participant_5,easy,"(149.9890488275396, 102.39617746353179)","(59.53158650886053, 96.67018566235402)","(131.69381128123132, 107.47580107172689)","(40.329631561184215, 101.76380487169081)",36.1401729589561,38.603775798677816,11.858105430910655,12.215820977980911,1627049019779
participant_5,easy,"(152.23323229595735, 101.78987164198497)","(62.90138344145612, 95.72866625526876)","(133.93094876119358, 106.77008880137328)","(43.86089117418851, 100.87032484998599)",36.05030311495648,38.09064332178423,11.535019606228161,12.292249423881003,1627049019868
participant_5,easy,"(150.99764008037664, 103.54813438685119)","(61.76375638156401, 97.87582764715967)","(132.70774288853136, 108.45135225663125)","(42.6394610834177, 102.91371381128465)",36.112024356465554,38.293111269857036,11.343237478233277,11.951633259326627,1627049019940
participant_5,easy,"(153.02476241416593, 105.98822956314939)","(63.902008333152935, 99.57469473665924)","(134.90446367708228, 111.26727766018485)","(45.062068174999695, 105.11116870419573)",35.71159968419852,37.83094490178701,12.035228645821917,12.93675588062979,1627049020004
participant_5,easy,"(153.02476241416593, 105.98822956314939)","(62.888749261065875, 100.69029272146851)","(134.90446367708228, 111.26727766018485)","(43.8761089069658, 106.02957680680449)",35.71159968419852,38.23963535185612,12.035228645821917,12.714524081820855,1627049020071
participant_5,easy,"(149.55037260072575, 104.30967139746487)","(59.921754063589105, 100.07740591409517)","(131.39889898043296, 109.12322640715503)","(40.871519026995884, 104.96722789266643)",36.00454603060825,38.226384602148755,11.125211756370845,11.571598765476665,1627049020125
participant_5,easy,"(148.4128896379082, 101.3091043565819)","(58.88417240207855, 97.69347823235718)","(130.17820565782588, 106.23973732673132)","(39.873626365130804, 102.65203155932706)",36.09922278804697,38.19473293550436,11.34306012907291,11.713098922917197,1627049020193
participant_5,easy,"(145.2914831115222, 100.2293669100618)","(54.88152937280415, 96.93754046722006)","(126.77774442073314, 105.78239991672945)","(35.6348110642266, 102.57736294105143)",36.38270951301638,38.879098990000784,12.811222830589031,13.285914008314649,1627049020284
participant_5,easy,"(146.03340794513588, 101.75355054486045)","(55.78080648557443, 99.45749641441944)","(127.7837635843971, 106.71717201909269)","(36.759901493431244, 104.46092125020004)",36.269730210420676,38.438256452354835,11.438717866323714,11.83012979196792,1627049020337
participant_5,easy,"(144.12463491356584, 101.19895487565782)","(54.161624951721706, 99.25073317940632)","(125.6699862480209, 106.35839993144691)","(35.13666958731028, 104.47945672313472)",36.65297172117971,38.391919314039114,11.749129629142772,12.23348760400404,1627049020433
participant_5,easy,"(147.74289877433603, 101.95587033705306)","(56.11076708899327, 99.02767072534971)","(129.3786819208799, 106.86211216360607)","(36.902846936460264, 104.02762087085648)",36.46385407287744,38.748615067393985,11.39691710218176,11.911216455919202,1627049020502
