participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_2,easy,"(128.54503060114303, 78.27133395578403)","(53.68157241654444, 84.75385395616468)","(113.4888883218573, 82.7040768169536)","(37.667820698743526, 89.23545469464807)",29.832378655148204,32.67858050153882,10.425705939498584,10.568251316286478,1632153302930
participant_2,easy,"(128.77967247770243, 78.61606545399155)","(53.68157241654444, 84.75385395616468)","(113.4888883218573, 83.60896038281092)","(37.667820698743526, 89.23545469464807)",30.57006328751504,32.67858050153882,11.330589505355903,10.568251316286478,1632153302991
participant_2,easy,"(129.63517128692502, 78.36285441518555)","(55.07074450059622, 84.27457674218226)","(114.59630974381707, 82.73403946573808)","(39.22399200129803, 88.73521388805739)",29.46264186555527,32.37219597685544,10.485850268451031,10.525068686260965,1632153303044
participant_2,easy,"(128.70033199655728, 79.19346689010713)","(53.73130031165397, 84.82836011013764)","(113.47172628306409, 83.92589960858007)","(37.66613222135993, 89.54507953416308)",30.587225326308257,32.75893391638239,10.987726058314394,10.924813510124295,1632153303114
participant_2,easy,"(129.2006600927458, 78.62675805262012)","(54.96190110579846, 84.127012306908)","(114.36445423714758, 82.91808064859651)","(39.12060505717818, 88.70442480292695)",29.69449737222476,32.37323121356894,9.979907098330841,10.750664423540002,1632153303202
participant_2,easy,"(130.59641037182973, 79.6243977674178)","(55.242598889194824, 85.86700375550754)","(115.3632981352921, 84.11200300905148)","(39.18870481906106, 90.3121968781652)",30.17671732369854,32.81092111362341,10.599601124828041,10.499356414402428,1632153303271
participant_2,easy,"(130.59641037182973, 79.6243977674178)","(55.242598889194824, 85.86700375550754)","(115.3632981352921, 84.11200300905148)","(39.18870481906106, 90.3121968781652)",30.17671732369854,32.81092111362341,10.599601124828041,10.499356414402428,1632153303322
participant_2,easy,"(131.75404657667832, 78.61406281570943)","(56.040770326992856, 84.37605963726504)","(116.52022321336791, 83.09563059050836)","(39.897004804262, 88.79192799177875)",30.168228489209454,32.884456154870364,10.55440583635027,10.38785260072018,1632153303414
participant_2,easy,"(133.57293004950157, 79.90341381348526)","(56.85096853938376, 85.3819561641792)","(118.24763870696825, 84.42847965569581)","(40.64995716361136, 89.86554370679278)",30.37513746411969,33.05931572963891,10.596635773628805,10.519565029015212,1632153303465
participant_2,easy,"(134.6418898810873, 78.45403692141302)","(58.10526218595555, 84.63938255794459)","(119.44053562887346, 82.90097172162402)","(41.91393961136782, 89.01716926920469)",30.1005230394003,33.02339312740513,10.46407450654442,10.27568959070777,1632153303561
participant_2,easy,"(134.6418898810873, 78.45403692141302)","(58.10526218595555, 84.63938255794459)","(119.44053562887346, 82.90097172162402)","(41.91393961136782, 89.01716926920469)",30.1005230394003,33.02339312740513,10.46407450654442,10.27568959070777,1632153303612
participant_2,easy,"(133.4754732803308, 78.87288923531582)","(58.10526218595555, 84.63938255794459)","(118.55533771556111, 83.30651279308768)","(41.91393961136782, 89.01716926920469)",29.481910422462533,33.02339312740513,10.492915734581402,10.27568959070777,1632153303674
participant_2,easy,"(133.4754732803308, 78.87288923531582)","(57.73553697502456, 84.7195067323176)","(118.55533771556111, 83.30651279308768)","(41.91393961136782, 89.01716926920469)",29.481910422462533,31.882196859386127,10.492915734581402,10.27568959070777,1632153303779
