,participant,difficulty,left_pupil_movement_x,left_pupil_movement_y,right_pupil_movement_x,right_pupil_movement_y,average_pupil_movement_x,average_pupil_movement_y,average_pupil_movement_distance,movement_angle,strong_movement,direction_change,time_difference,time_stamp
0,participant_15,hard,0,0,0,0,0,0,0,0,False,False,0,1630364519705
1,participant_15,hard,0.003938716002574419,-0.018578700894106,-0.0009499748047568434,-0.018522301173372484,0.0014943705989087879,-0.018550501033739245,0.01861059461945383,85.3943758310556,False,False,103,1630364519808
2,participant_15,hard,0.004458437917259257,-0.022196950617311438,-0.006764687008228665,-0.016082283044750213,-0.001153124545484704,-0.019139616831030826,0.019174322117250397,93.44779125161558,False,True,67,1630364519875
3,participant_15,hard,-0.013555592853191255,0.06180952099177541,0.008777723600612774,0.06750513417463133,-0.0023889346262892406,0.06465732758320338,0.06470144526090862,267.8840195939636,True,True,61,1630364519936
4,participant_15,hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,29,1630364519965
5,participant_15,hard,0.016860341049810025,-0.06206006801094313,-0.013378099078536003,-0.07123371347965782,0.0017411209856370109,-0.06664689074530047,0.06666962987974842,88.5035131067108,True,False,116,1630364520081
6,participant_15,hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,59,1630364520140
7,participant_15,hard,0.03311542332899411,-0.08977829038120813,0.019354056829033864,-0.09795726731271955,0.026234740079013986,-0.09386777884696385,0.09746497572295361,74.38506050609514,True,False,99,1630364520239
8,participant_15,hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,42,1630364520281
9,participant_15,hard,0.0023733814295535138,-0.021593476195717887,-0.005897325587985246,-0.008667309763729517,-0.001761972079215866,-0.015130392979723701,0.015232640523849058,96.64231864411695,False,True,76,1630364520357
10,participant_15,hard,-0.0016772516334731095,-0.007006849530148188,-0.004037990971383027,-0.008313354790724375,-0.002857621302428068,-0.007660102160436282,0.00817576691304316,110.45816281852231,False,True,58,1630364520415
