,participant,difficulty,left_pupil_movement_x,left_pupil_movement_y,right_pupil_movement_x,right_pupil_movement_y,average_pupil_movement_x,average_pupil_movement_y,average_pupil_movement_distance,movement_angle,strong_movement,direction_change,time_difference,time_stamp
0,participant_16,hard,0,0,0,0,0,0,0,0,False,False,0,1630831785067
1,participant_16,hard,0.004484656368757782,-0.01670726307235919,0.0010203387809822127,-0.014378322807903585,0.0027524975748699975,-0.015542792940131389,0.015784633517426476,79.95751889176981,False,False,76,1630831785143
2,participant_16,hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,66,1630831785209
3,participant_16,hard,0.0,0.0,-0.010046758283342576,-0.021805201347199665,-0.005023379141671288,-0.010902600673599832,0.012004209238802766,114.73791263664893,False,True,67,1630831785276
4,participant_16,hard,6.83770029775774e-05,0.03441938213629886,0.0,0.0,3.41885014887887e-05,0.01720969106814943,0.01720972502728548,270.11382274432157,False,False,50,1630831785326
5,participant_16,hard,-0.02544295009671512,0.04051443331864156,-0.010222274659643054,0.0852324477722374,-0.017832612378179086,0.06287344054543947,0.06535343594832102,254.1652258061542,True,True,91,1630831785417
6,participant_16,hard,0.006703081861554554,-0.0022457098218485907,0.0006264234526015843,0.00015825769983302847,0.0036647526570780693,-0.001043726061007781,0.0038104824009549745,15.897018201241455,False,False,61,1630831785478
7,participant_16,hard,0.0015774884295515126,0.00320289898127989,-0.0027709799534861375,0.0012120041920248735,-0.0005967457619673125,0.0022074515866523817,0.002286689312486518,254.87267344412953,False,True,66,1630831785544
8,participant_16,hard,0.001468897168714799,-0.0005752795875485791,0.00318339845994182,0.004081343733822011,0.0023261478143283094,0.0017530320731367162,0.002912745286418018,322.9975812275587,False,False,83,1630831785627
9,participant_16,hard,0.017263870970548576,-0.026627226605106937,0.012725827978811987,-0.01976818288024042,0.014994849474680282,-0.02319770474267368,0.027622074797099955,57.12162852636621,True,False,65,1630831785692
10,participant_16,hard,0.001740881855265389,-0.017941598201479628,-0.0035247277030204405,-0.015048570776735623,-0.0008919229238775258,-0.016495084489107626,0.016519180936261254,93.09508576696606,False,True,64,1630831785756
11,participant_16,hard,0.008668260074384556,-0.021894328712129457,0.0,0.0,0.004334130037192278,-0.010947164356064729,0.011773915687569128,68.40071917754379,False,False,81,1630831785837
12,participant_16,hard,0.0009741647190487404,0.01815543813712546,0.006585275780876079,-0.0021616364174122625,0.0037797202499624096,0.007996900859856599,0.00884515169628826,295.2976722921762,False,False,58,1630831785895
13,participant_16,hard,0.004780418383312788,-0.0029804575701485566,0.0029003769110002666,-0.002861679996561023,0.003840397647156527,-0.0029210687833547896,0.004825069629070157,37.257207806879315,False,False,62,1630831785957
14,participant_16,hard,0.008546716179216287,-0.003027144639990747,0.0018130346335048053,-0.00026932659022524033,0.005179875406360546,-0.0016482356151079937,0.005435787879261778,17.65106276189612,False,False,89,1630831786046
15,participant_16,hard,-0.002973322151412078,-0.012279271731013053,0.0056291644754964,-0.014140045968632296,0.001327921162042161,-0.013209658849822675,0.013276236723608762,84.25953918782848,False,False,59,1630831786105
16,participant_16,hard,0.019283371301842222,-0.04732159766129107,0.005458098875783387,-0.044695683543531636,0.012370735088812805,-0.04600864060241135,0.04764273393414193,74.95033196709673,True,False,64,1630831786169
17,participant_16,hard,0.015020493117722373,-0.040321950940729094,0.004199569892546435,-0.034322116648355626,0.009610031505134405,-0.03732203379454236,0.038539420235528164,75.56059953077691,True,False,95,1630831786264
