,participant,difficulty,left_pupil_movement_x,left_pupil_movement_y,right_pupil_movement_x,right_pupil_movement_y,average_pupil_movement_x,average_pupil_movement_y,average_pupil_movement_distance,movement_angle,strong_movement,direction_change,time_difference,time_stamp
0,participant_9,easy,0,0,0,0,0,0,0,0,0,0,0,1627462615059
1,participant_9,easy,0.0020366992180944486,-0.0020062759238068484,0.0006801619975693816,-8.966127460101367e-05,0.001358430607831915,-0.001047968599203931,0.0017156840913210205,0.6570917415782205,0,0,63,1627462615122
2,participant_9,easy,0.0007088616611557775,-0.0055871321653094335,0.0016915721323298304,-0.007703510907757257,0.001200216896742804,-0.006645321536533345,0.006752837842206847,1.3921118120611689,0,0,65,1627462615187
3,participant_9,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64,1627462615251
4,participant_9,easy,-0.007878049717794048,0.025611766920034074,-0.0065357454241718625,0.022247076922784357,-0.007206897570982956,0.023929421921409216,0.024991130548485795,1.8633289886320583,1,0,64,1627462615315
5,participant_9,easy,-0.0007841844838773189,0.004079185073479798,-0.00048209836781112734,0.0015504440517467505,-0.0006331414258442231,0.0028148145626132742,0.00288514281917201,1.7920458948992994,0,0,63,1627462615378
6,participant_9,easy,0.015932436944429973,-0.24658824295555376,0.008487728547952674,-0.2604139328960799,0.012210082746191325,-0.2535010879258168,0.25379497177887816,1.5226677221792744,1,0,66,1627462615444
7,participant_9,easy,-0.0025884155164263697,-0.05819229804447761,-0.0042202848853693286,-0.06278622059426976,-0.003404350200897849,-0.060489259319373684,0.06058498240733251,1.627017260350301,1,0,78,1627462615522
8,participant_9,easy,-0.010606324109358798,0.08835414946795471,0.0035793374585537507,0.13850971316965732,-0.003513493325402524,0.11343193131880602,0.11348633256063029,1.6017608911406147,1,0,66,1627462615588
9,participant_9,easy,-0.0017786493228325784,0.12723747500578722,-0.008195099981304896,0.07759308584291365,-0.004986874652068737,0.10241528042435044,0.1025366206932615,1.6194505800788532,1,0,85,1627462615673
10,participant_9,easy,-0.007186726610060594,-0.012563844006794748,0.0,0.0,-0.003593363305030297,-0.006281922003397374,0.007237043864638817,2.090385568554969,0,0,75,1627462615748
11,participant_9,easy,0.0019673073003131035,-0.0003799246711663032,-0.004678423575979053,-0.012773417200241718,-0.0013555581378329746,-0.0065766709357040105,0.00671491909568381,1.7740658301733507,0,0,58,1627462615806
12,participant_9,easy,0.005294426777571369,-0.005539803160173416,-0.004394194192870035,-0.010526153942844353,0.0004501162923506671,-0.008032978551508883,0.008045579474819776,1.5148213121166973,0,0,82,1627462615888
13,participant_9,easy,0.02223497457321794,-0.051820150242589874,-0.004885271294100716,-0.05511162519532454,0.008674851639558612,-0.0534658877189572,0.054165064391584465,1.4099477931982547,1,0,73,1627462615961
14,participant_9,easy,0.019020431604109263,-0.06463124239202615,-0.007341180535659141,-0.09476268664409165,0.005839625534225061,-0.07969696451805891,0.07991062119501209,1.4976541652193283,1,0,65,1627462616026
15,participant_9,easy,0.013889321353043764,-0.03718859252098814,-0.00713346843805288,-0.061979450280820865,0.003377926457495442,-0.0495840214009045,0.0496989493393734,1.5027761229143917,1,0,65,1627462616091
16,participant_9,easy,-0.0017761574070494048,0.017020366084751184,-0.0008008385160428042,0.040101637731388876,-0.0012884979615461045,0.02856100190807003,0.02859005171365887,1.615879650111691,1,0,71,1627462616162
17,participant_9,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,77,1627462616239
18,participant_9,easy,0.0012409198540044917,0.00912774318459872,0.002188189185747748,-0.002895525954778552,0.0017145545198761199,0.003116108614910084,0.0035566599642845357,1.0677819500074146,0,0,40,1627462616279
19,participant_9,easy,-0.0354615010794486,0.1371979014806576,-0.007292427170738187,0.14797148501022273,-0.021376964125093392,0.14258469324544015,0.1441782554447854,1.7196126083743872,1,0,104,1627462616383
20,participant_9,easy,-0.007574183897183702,-0.0036958317594901428,0.009204700710288618,-0.010046846939594373,0.0008152584065524576,-0.006871339349542258,0.006919533996305118,1.4527021808708693,0,0,57,1627462616440
21,participant_9,easy,-0.007659468910323827,0.0012589936408574885,0.005117007275192185,-0.0020135025281755917,-0.001271230817565821,-0.0003772544436590516,0.0013260274155497563,2.853108098522646,0,0,56,1627462616496
22,participant_9,easy,0.008224092657060976,-0.05006277987348159,0.009866087374755104,-0.03669862429983744,0.009045090015908041,-0.04338070208665951,0.044313643124069414,1.3652364897530096,1,0,100,1627462616596
23,participant_9,easy,-0.0009431287211058982,-0.0030622232046613198,0.00022020174392398546,0.0103451710267286,-0.00036146348859095634,0.00364147391103364,0.0036593699045495494,1.6697351861464034,0,0,60,1627462616656
24,participant_9,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,65,1627462616721
25,participant_9,easy,-0.023062453043838502,-0.038200554662551116,-0.0013922979619623906,0.0042773699617449385,-0.012227375502900446,-0.01696159235040309,0.02090943152623195,2.1954026839568757,1,0,77,1627462616798
