,participant,difficulty,left_pupil_movement_x,left_pupil_movement_y,right_pupil_movement_x,right_pupil_movement_y,average_pupil_movement_x,average_pupil_movement_y,average_pupil_movement_distance,movement_angle,strong_movement,direction_change,time_difference,time_stamp
0,participant_1,easy,0,0,0,0,0,0,0,0,0,0,0,1632163769974
1,participant_1,easy,0.002468421979601082,-0.008696249097777789,0.0,0.0,0.001234210989800541,-0.0043481245488888945,0.0045198964435034,1.2942219863099513,0,0,73,1632163770047
2,participant_1,easy,0.0016607019201225874,0.0008399254313582642,0.02593373889679975,0.01245200545610488,0.013797220408461168,0.006645965443731572,0.015314442454067061,0.44889156777339706,0,0,50,1632163770097
3,participant_1,easy,0.0,0.0,0.0022368541378554336,-0.04966201921127502,0.0011184270689277168,-0.02483100960563751,0.024856184685984543,1.5257852026771843,1,0,91,1632163770188
4,participant_1,easy,0.003989606861027217,0.0030564098475260454,-0.011493017556591621,0.02968766254202423,-0.003751705347782202,0.01637203619477514,0.016796394320794116,1.7960603613453134,0,0,44,1632163770232
5,participant_1,easy,-0.006235855416757143,-0.018722027037737007,0.004425446022989458,-0.026026762170021946,-0.0009052046968838425,-0.022374394603879477,0.022392698127589976,1.6112314457292085,1,0,93,1632163770325
6,participant_1,easy,0.0029971739341134577,0.024134208679346108,0.004069469006494994,0.04291974551380402,0.003533321470304226,0.03352697709657507,0.03371264679384848,1.4657964936422436,1,0,44,1632163770369
7,participant_1,easy,0.019876918007353923,-0.12916601192728414,0.005082674053012969,-0.15519484720729076,0.012479796030183446,-0.14218042956728744,0.14272708173606494,1.483246346200788,1,0,94,1632163770463
8,participant_1,easy,-0.024601621186652226,0.022879801326632823,-0.0007406817508216471,-0.014981166835167224,-0.012671151468736937,0.0039493172457327995,0.013272346674613225,2.8394569654898385,0,0,48,1632163770511
9,participant_1,easy,0.002076812137085115,0.013396597091600957,0.0,0.0,0.0010384060685425574,0.006698298545800479,0.006778310303597705,1.416995272670701,0,0,89,1632163770600
10,participant_1,easy,0.003978412910423791,0.030253350031220247,0.007563884980287283,0.014523319692291972,0.005771148945355537,0.02238833486175611,0.02312020108112389,1.318513679666168,1,0,68,1632163770668
11,participant_1,easy,0.0,0.0,0.00021174838181630665,0.012691985981279975,0.00010587419090815332,0.0063459929906399875,0.006346876112037505,1.5541142457439565,0,0,66,1632163770734
12,participant_1,easy,0.0039791510031594035,0.0007842945797045917,-0.013722540914168652,0.04030206094176876,-0.004871694955504624,0.020543177760736678,0.0211129241046501,1.8036392752189558,1,0,67,1632163770801
13,participant_1,easy,0.02401934859449176,0.02305926342281686,0.0024070563580280728,0.024976238819252,0.013213202476259917,0.02401775112103443,0.027412425806385535,1.06784317952998,1,0,77,1632163770878
14,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,82,1632163770960
15,participant_1,easy,-0.005035758238553863,-0.0028737465028215664,-0.005062639180472919,0.0072571394558839444,-0.00504919870951339,0.002191696476531189,0.005504356552167648,2.732066319968632,0,0,60,1632163771020
16,participant_1,easy,-0.010869138180414236,0.0069363661131734726,-0.008874940058188134,-0.0017432805511957352,-0.009872039119301186,0.0025965427809888685,0.010207800487201851,2.884397996556945,0,0,56,1632163771076
17,participant_1,easy,0.0,0.0,0.0002820040173185853,0.01218994569252109,0.00014100200865929265,0.006094972846260545,0.006096603608821827,1.5476663037323257,0,0,79,1632163771155
18,participant_1,easy,0.004265387026518952,-2.4765880322177802e-05,0.013144687148725076,-0.0013594623966441408,0.008705037087622014,-0.0006921141384831593,0.008732507811480219,0.07934041615611193,0,0,66,1632163771221
19,participant_1,easy,0.00010780743791637259,0.02170965980351538,-0.01562988344178519,0.012095114892290818,-0.007761038001934408,0.0169023873479031,0.018599043226091627,2.00124828280026,0,0,68,1632163771289
20,participant_1,easy,-0.031020711462679946,-0.05107749575002207,0.007831365252085547,-0.06836309881304073,-0.0115946731052972,-0.0597202972815314,0.060835436645208595,1.762560246041779,1,0,93,1632163771382
21,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47,1632163771429
22,participant_1,easy,0.04978966864716495,-0.0061676948219008074,0.0,0.0,0.024894834323582474,-0.0030838474109504037,0.025085112932826226,0.12324714174656753,1,0,89,1632163771518
23,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,76,1632163771594
24,participant_1,easy,-0.03842658267326291,-0.006002174593833707,0.0015295562023692015,0.005659033786291215,-0.018448513235446856,-0.00017157040377124583,0.018449311016997573,3.132292963392117,0,0,63,1632163771657
25,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47,1632163771704
26,participant_1,easy,0.026737531742089846,0.06024387352726889,-0.012299600318756397,0.018822460961333994,0.007218965711666725,0.03953316724430144,0.04018687320894882,1.390181006031079,1,0,90,1632163771794
27,participant_1,easy,-0.002716738172551905,-0.022691350912177766,0.020980595077828377,-0.016932216818287382,0.009131928452638237,-0.019811783865232573,0.021815107086301307,1.1388868252909319,1,0,87,1632163771881
28,participant_1,easy,0.01332542278025359,-0.036727210642133794,-0.007036803324832025,0.006943517853473918,0.0031443097277107828,-0.014891846394329937,0.015220176500162347,1.3627096230357931,0,0,48,1632163771929
29,participant_1,easy,-0.0017090529299351833,-0.04254365016506922,-0.0045680755746212755,-0.013620563470697303,-0.0031385642522782295,-0.02808210681788326,0.028256951514568664,1.6820982760642642,1,0,71,1632163772000
30,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,68,1632163772068
31,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,65,1632163772133
32,participant_1,easy,-0.033567154219125366,-0.001702911122902191,-0.004931793572674409,0.0022706687198311296,-0.01924947389589989,0.00028387879846446934,0.019251567012613515,3.126846368940968,0,0,73,1632163772206
33,participant_1,easy,0.01976503692844984,0.0033796225575421107,0.015392593994653333,-0.13930889845784733,0.017578815461551586,-0.0679646379501526,0.07020118777290459,1.317696486223835,1,0,65,1632163772271
34,participant_1,easy,-0.003022696856064665,0.032286187501598174,-0.011472091071691013,0.11249894587784103,-0.007247393963877839,0.0723925666897196,0.07275443925420053,1.6705762702417553,1,0,76,1632163772347
35,participant_1,easy,0.029182339570052597,-0.01381272187414777,0.0,0.0,0.014591169785026298,-0.006906360937073885,0.01614311175358098,0.44208054781737594,0,0,90,1632163772437
36,participant_1,easy,-0.033287820799653,-0.019822778806630807,0.0,0.0,-0.0166439103998265,-0.009911389403315403,0.019371509835364037,2.604491174247089,0,0,48,1632163772485
37,participant_1,easy,0.004739330431089056,0.03442253033578719,-0.007302987861054707,0.019860458817094584,-0.0012818287149828256,0.027141494576440887,0.027171746589012724,1.6179889000150292,1,0,91,1632163772576
38,participant_1,easy,0.00204815520310911,-0.004706295630197672,-0.005685646090615114,0.004509701996947041,-0.001818745443753002,-9.829681662531543e-05,0.0018213998060093712,3.087598690197823,0,0,48,1632163772624
39,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,87,1632163772711
40,participant_1,easy,0.014238081018448038,-0.014706603269025132,0.007256427647204187,-0.025690688751872356,0.010747254332826112,-0.020198646010448743,0.022879877105217734,1.081816877944524,1,0,48,1632163772759
41,participant_1,easy,-0.018615862151559873,0.07448331056295489,0.003940226539074405,0.038361780320742604,-0.007337817806242734,0.05642254544184874,0.05689769067629282,1.700121645880105,1,0,91,1632163772850
42,participant_1,easy,0.0059784618481079,0.021419325572815437,0.0,0.0,0.00298923092405395,0.010709662786407718,0.0111190097812659,1.2986081782508587,0,0,50,1632163772900
43,participant_1,easy,7.745288793377874e-05,-0.2695566307202041,-0.00543399915483225,-0.1177484070936699,-0.0026782731334492353,-0.193652518906937,0.19367103868668373,1.5846257487093545,1,0,88,1632163772988
44,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,1632163773037
45,participant_1,easy,0.003308446855261058,0.09742884662098344,0.005248772824559127,0.027867379818031973,0.004278609839910093,0.06264811321950771,0.06279404901840964,1.5026063065180386,1,0,90,1632163773127
46,participant_1,easy,-0.012492098960790628,-0.07776185405325185,-0.006477468160014297,-0.021838537450383402,-0.009484783560402462,-0.04980019575181763,0.050695370756184785,1.7589990746689663,1,0,45,1632163773172
47,participant_1,easy,0.014519751546291955,0.013028852267622194,0.009340144462018075,-0.009076633922509429,0.011929948004155016,0.0019761091725563826,0.012092504572821286,0.16415225092816996,0,0,92,1632163773264
48,participant_1,easy,-0.005585308755028833,-0.017202149677859057,-0.007647264468530158,-0.01624748048702159,-0.006616286611779496,-0.016724815082440322,0.017985958080431408,1.9475012577746214,0,0,66,1632163773330
49,participant_1,easy,0.004543603893183279,-0.013657988392870087,0.001085621283059541,-0.008083292190824399,0.0028146125881214103,-0.010870640291847242,0.011229107906505494,1.3174413210287068,0,0,76,1632163773406
50,participant_1,easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,71,1632163773477
51,participant_1,easy,-0.0023538610624930854,0.058996467694883155,-4.574440394436723e-05,0.050334740538505965,-0.0011998027332187264,0.05466560411669456,0.05467876918916347,1.592740841145382,1,0,63,1632163773540
52,participant_1,easy,-0.0005434723131424803,0.012915691421902986,0.0,0.0,-0.00027173615657124015,0.006457845710951493,0.006463560301044828,1.6128499713933442,0,0,71,1632163773611
