participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_16,medium,"(127.66118353882212, 94.28327054396141)","(45.69140768806301, 100.88487773069573)","(109.97839867337098, 100.6558368434089)","(28.738606867893395, 107.44464470025923)",35.06084031656792,34.90745247178711,14.471400345333677,14.828800647454045,1630831644710
participant_16,medium,"(127.66118353882212, 94.28327054396141)","(45.69140768806301, 100.88487773069573)","(109.97839867337098, 100.6558368434089)","(28.738606867893395, 107.44464470025923)",35.06084031656792,34.90745247178711,14.471400345333677,14.828800647454045,1630831644796
participant_16,medium,"(128.01698851561972, 96.3336275374868)","(45.80769129308101, 102.75316011148131)","(110.2045761463651, 102.86417603435349)","(28.735299377724004, 109.42378821702279)",35.29013353474693,35.17107842551195,14.855799368640874,15.08167974000935,1630831644850
participant_16,medium,"(128.01698851561972, 96.3336275374868)","(45.80769129308101, 102.75316011148131)","(110.2045761463651, 102.86417603435349)","(28.735299377724004, 109.42378821702279)",35.29013353474693,35.17107842551195,14.855799368640874,15.08167974000935,1630831644950
participant_16,medium,"(124.5605481890293, 93.61950197681335)","(42.23916259563066, 100.43725296186858)","(107.17026096109294, 99.86737120488942)","(25.238722063104433, 106.78860737260948)",34.529270909140905,34.952126804633735,14.28417609477765,14.516314776632498,1630831645016
participant_16,medium,"(125.98376133760665, 93.73871098416292)","(43.895605825425264, 100.0418748454831)","(108.59972895641837, 99.81199193671272)","(26.93915643078799, 106.21126765707957)",34.534226920564834,34.83438266313897,14.060047001628845,14.229049557419785,1630831645092
participant_16,medium,"(126.09236098024212, 91.46741939162439)","(43.73072994076756, 98.30489893675895)","(108.99393510348818, 97.64905526325674)","(26.858796333403006, 104.62463404593655)",34.0121789486293,34.4097821561154,14.081168829849048,14.495458802797657,1630831645154
participant_16,medium,"(127.40255190236417, 92.99371808059527)","(44.033293304619974, 99.66970376505697)","(110.24904723365944, 99.16052710092572)","(27.070520180226595, 105.95331009116944)",34.11966793897591,34.53390889517141,14.075203781005257,14.456031459429141,1630831645219
participant_16,medium,"(125.90359059495586, 91.31206851552861)","(43.928178434772235, 98.10213660048157)","(108.56248465810313, 97.49527294994004)","(27.189259429642334, 104.36873343444495)",34.39769135979441,34.31389203508297,14.291756764378079,14.462423902084993,1630831645275
participant_16,medium,"(125.31516268590372, 92.02826304320024)","(42.15292406331878, 98.51195637095952)","(108.56248465810313, 97.86856053438987)","(25.08307527706893, 104.46992421848063)",33.33160357236011,34.65044978719925,13.107273293111575,13.554308012307956,1630831645368
participant_16,medium,"(125.74497593050434, 93.66090862345051)","(43.30978855622402, 99.29550928718437)","(109.45886872596387, 99.05669359229343)","(26.702330178031843, 104.84119876814022)",32.549206892235816,33.031194886236335,11.63147684798787,12.198945480145994,1630831645429
participant_16,medium,"(125.95999466445824, 94.94468272372069)","(44.13441686676697, 99.99428002700176)","(109.60363338587013, 100.16740980498071)","(27.665263696650072, 105.47658858026989)",32.65331152864928,33.44507162682385,11.350475235271006,11.946711124703143,1630831645493
participant_16,medium,"(127.16066536592484, 94.62050998043128)","(43.78187954019188, 100.03546926515901)","(110.74851086394574, 99.86126120513745)","(26.572578313204758, 105.47658858026989)",32.83577645039077,34.53775701026916,11.214271093022035,11.946711124703143,1630831645570
participant_16,medium,"(128.93420014100343, 96.526530831537)","(45.669485663351225, 101.88855554857264)","(112.44255010319284, 101.95785561317734)","(28.729630538950005, 107.50870523237882)",32.95212649413406,34.220197577174986,11.713875917605037,12.366026760311797,1630831645635
participant_16,medium,"(128.34447938469407, 97.57535322375725)","(45.68043870003305, 101.9914905421931)","(111.92651254515022, 102.90429474218672)","(28.729630538950005, 107.50870523237882)",32.74055646556917,34.307821870629596,11.668422990849649,12.366026760311797,1630831645701
participant_16,medium,"(128.18968089626412, 97.2434121948553)","(45.68043870003305, 101.9914905421931)","(111.92651254515022, 102.90429474218672)","(28.729630538950005, 107.50870523237882)",32.74055646556917,34.307821870629596,12.586736306447165,12.366026760311797,1630831645754
participant_16,medium,"(129.68032409182567, 95.3325990464907)","(48.51837361172352, 100.19900756402465)","(112.8077988413215, 101.233772004246)","(31.608912682429036, 106.23759905203859)",33.49873778588335,34.34483571722376,13.305907350677444,13.779636855791978,1630831645845
