participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_6,hard,"(125.37621132548225, 73.00912386907896)","(50.042552378377536, 68.92662046646194)","(110.85064425815288, 76.4039017739151)","(34.49698661177081, 72.2620020346767)",29.293334595104184,31.28809607496804,7.05429471026946,6.783809422654485,1627121026231
participant_6,hard,"(125.37621132548225, 73.00912386907896)","(50.042552378377536, 68.92662046646194)","(110.85064425815288, 76.4039017739151)","(34.49698661177081, 72.2620020346767)",29.293334595104184,31.28809607496804,7.05429471026946,6.783809422654485,1627121026305
participant_6,hard,"(128.58015290344133, 77.79745667142197)","(52.479863454391534, 73.87749630309327)","(113.82683168222775, 81.41523166103616)","(36.659753825179905, 77.45407095928567)",29.747545206369978,31.798091140097313,7.45103697201921,7.228244148558588,1627121026359
participant_6,hard,"(128.58015290344133, 77.79745667142197)","(52.479863454391534, 73.87749630309327)","(113.82683168222775, 81.41523166103616)","(36.659753825179905, 77.45407095928567)",29.747545206369978,31.798091140097313,7.45103697201921,7.228244148558588,1627121026402
participant_6,hard,"(127.35518548689696, 76.68223066510018)","(51.73157801815932, 72.58412404172805)","(112.56608384934586, 80.29964098316486)","(35.99342406585128, 76.17117940933531)",29.820992858487443,31.616344075518988,7.791075507837377,7.622006981371669,1627121026505
participant_6,hard,"(127.35518548689696, 76.68223066510018)","(51.73157801815932, 72.58412404172805)","(112.56608384934586, 80.29964098316486)","(35.99342406585128, 76.17117940933531)",29.820992858487443,31.616344075518988,7.791075507837377,7.622006981371669,1627121026583
participant_6,hard,"(128.62894897212024, 75.73336365010437)","(51.73157801815932, 72.58412404172805)","(113.66151371698922, 79.51225530119882)","(35.99342406585128, 76.17117940933531)",30.141303979607983,31.616344075518988,8.259741061414388,7.622006981371669,1627121026671
participant_6,hard,"(128.286938326004, 74.6282401453127)","(51.9149899191193, 71.31594003372334)","(113.35228291525888, 78.33648012768026)","(36.0866291039656, 74.9688010689606)",30.053387571839266,31.78080242553913,8.286163909453535,8.092856101802681,1627121026704
participant_6,hard,"(128.39192426560138, 75.55284346314784)","(51.57616925632829, 72.95719343296878)","(113.4425304112738, 79.48335345178202)","(35.760258848611564, 76.74780334063689)",29.963140075824356,31.73068404631342,8.496259997147718,8.36634120515373,1627121026799
participant_6,hard,"(127.35471167167451, 75.75165358474442)","(51.57616925632829, 72.95719343296878)","(112.53233782631284, 79.46753397380235)","(35.760258848611564, 76.74780334063689)",29.864106629247544,31.73068404631342,8.129938037192915,8.36634120515373,1627121026898
