participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_10,medium,"(127.98012376700171, 87.3991360142918)","(51.04744251364991, 87.34351153168063)","(111.91316476975771, 92.02429095603293)","(35.315652998615406, 92.03517021240259)",31.54109690534824,32.0123388135471,10.754163963283645,10.778131333208876,1627926344252
participant_10,medium,"(127.10334729127862, 87.55094141962398)","(51.04744251364991, 87.34351153168063)","(111.00507343871867, 92.12175212599684)","(35.315652998615406, 92.03517021240259)",31.594341325107976,32.0123388135471,10.66627090392285,10.778131333208876,1627926344330
participant_10,medium,"(128.07605903710282, 87.31419659028575)","(51.04744251364991, 87.34351153168063)","(111.80748187794961, 91.93925936626329)","(35.315652998615406, 92.03517021240259)",31.77398905159862,32.0123388135471,10.874808722246598,10.778131333208876,1627926344399
participant_10,medium,"(128.07605903710282, 87.31419659028575)","(51.04744251364991, 87.34351153168063)","(111.80748187794961, 91.93925936626329)","(35.315652998615406, 92.03517021240259)",31.77398905159862,32.0123388135471,10.874808722246598,10.778131333208876,1627926344460
participant_10,medium,"(126.8923943645948, 87.6104009661128)","(50.04248005077761, 86.91544765233174)","(110.78141403164044, 92.3048583357249)","(34.29042719670542, 91.66933572124614)",31.586958072042776,32.084442331451996,10.989968877462161,10.96498236556181,1627926344519
participant_10,medium,"(125.65545251872118, 86.04612538028594)","(49.55777534621575, 85.77380291600501)","(109.59277618808845, 90.85360419294372)","(33.99034864288842, 90.63475596379064)",31.561522283711398,31.7782476240245,11.10746288698283,11.168988527613692,1627926344599
participant_10,medium,"(124.99389637275794, 83.91336391850643)","(48.79596704706489, 83.69194599971502)","(108.75361822429204, 88.77641027114987)","(33.09889594904962, 88.64306037449569)",31.95305541378457,32.04165608947733,11.22669315312578,11.336637904823874,1627926344669
participant_10,medium,"(125.66797153873517, 85.10096071976456)","(48.72758593033291, 84.02671681225151)","(109.48410183843045, 89.91409170871887)","(32.925786954810064, 88.64306037449569)",31.748885876690096,32.08428398573507,11.279238895584058,11.336637904823874,1627926344731
participant_10,medium,"(126.9473672674651, 86.07049802219105)","(50.102648043314275, 85.87798598254314)","(110.77099620038099, 90.81057234993207)","(34.41383312299695, 90.69938792963333)",31.857143973180413,32.09908219689534,11.081860261170732,11.152955071931501,1627926344826
participant_10,medium,"(125.77117942322911, 84.87681498258836)","(49.27107808426496, 84.43464358655284)","(109.48117540508473, 89.70594697633166)","(33.665577462007604, 89.25256943945257)",31.923519196619978,31.918801156639788,11.369979716402668,11.233061050095785,1627926344855
participant_10,medium,"(127.91095248496595, 85.06516785844973)","(49.37842417532977, 84.46567050402335)","(111.20565623995843, 90.00262044549706)","(33.665577462007604, 89.25256943945257)",32.65403289128518,32.777569885158286,11.671079270769013,11.233061050095785,1627926344952
participant_10,medium,"(127.35269924162367, 83.66406090059807)","(50.63087823137653, 83.61871188279018)","(110.78841837918115, 88.70200614879647)","(34.69910622168754, 88.62364487369265)",32.378475262830776,32.476046092497185,11.875693126046798,11.72939082314403,1627926345031
participant_10,medium,"(126.32500453113096, 83.78020822283928)","(49.48806615942658, 83.76260561374521)","(109.8403124377114, 88.69941570853823)","(33.6356973698571, 88.68722112040356)",32.25479970276412,32.22385688609391,11.650395131937302,11.472394709289773,1627926345096
participant_10,medium,"(126.32500453113096, 83.78020822283928)","(49.48806615942658, 83.76260561374521)","(109.8403124377114, 88.69941570853823)","(33.6356973698571, 88.68722112040356)",32.25479970276412,32.22385688609391,11.650395131937302,11.472394709289773,1627926345159
participant_10,medium,"(126.32500453113096, 83.78020822283928)","(49.48806615942658, 83.76260561374521)","(109.8403124377114, 88.69941570853823)","(33.6356973698571, 88.68722112040356)",32.25479970276412,32.22385688609391,11.650395131937302,11.472394709289773,1627926345224
participant_10,medium,"(126.06310189465694, 85.01991917868143)","(49.18130745507341, 84.28759237257883)","(109.5546289497688, 89.95439687069299)","(33.25847111322946, 89.52276927159252)",32.253768244234394,32.05755948459044,11.592070529572084,12.307942860478732,1627926345288
