participant,difficulty,left_pupil_position,right_pupil_position,left_eye_position,right_eye_position,left_eye_size_x,right_eye_size_x,left_eye_size_y,right_eye_size_y,time_stamp
participant_15,hard,"(109.57591939957092, 74.26692032021879)","(46.20270111075911, 70.69874381768614)","(95.6749758790329, 78.50172779371314)","(33.02152251779171, 74.84416548179433)",27.35589484303273,26.800226165649292,9.62297583871441,9.606897368781574,1630364519705
participant_15,hard,"(108.43585242213886, 74.83100258175546)","(45.14821147999464, 70.72696977574014)","(94.64148428717455, 78.89302110760767)","(31.941607127853786, 74.70011098276885)",27.05840824879124,26.76466685868219,9.300378354062588,9.301244778762367,1630364519808
participant_15,hard,"(109.89461229750533, 74.54122632046438)","(46.480579491567596, 70.72572263542406)","(96.22066753386117, 78.40757428033979)","(33.09068326491342, 74.55483740253476)",27.010216034181212,27.095396178767274,8.815200310631582,8.955596634958056,1630364519875
participant_15,hard,"(109.63484058842255, 75.0408878944927)","(46.24274359306128, 71.0896409285707)","(95.58615514169377, 79.52091416818345)","(33.09068326491342, 75.59341367903377)",27.64472842634862,27.095396178767274,9.928540198475247,9.99417291145707,1630364519936
participant_15,hard,"(109.63484058842255, 75.0408878944927)","(46.24274359306128, 71.0896409285707)","(95.58615514169377, 79.52091416818345)","(33.09068326491342, 75.59341367903377)",27.64472842634862,27.095396178767274,9.928540198475247,9.99417291145707,1630364519965
participant_15,hard,"(112.77922365027962, 76.50131178981383)","(49.31845131721684, 72.91401764025022)","(99.18242414719134, 80.43657363788589)","(35.80137798454234, 76.78580422240339)",26.80170835842,27.28436995299853,8.778018508175592,8.872009297821933,1630364520081
participant_15,hard,"(112.77922365027962, 76.50131178981383)","(49.31845131721684, 72.91401764025022)","(99.18242414719134, 80.43657363788589)","(35.80137798454234, 76.78580422240339)",26.80170835842,27.28436995299853,8.778018508175592,8.872009297821933,1630364520140
participant_15,hard,"(109.6684674280873, 70.96255268352797)","(47.264076351149924, 67.95630070687093)","(96.9043013399496, 74.22394839429944)","(34.252658722383785, 71.1167511045951)",25.143372218997683,26.12660014255016,7.505891841326957,7.261698942234943,1630364520239
participant_15,hard,"(109.6684674280873, 70.96255268352797)","(47.264076351149924, 67.95630070687093)","(96.9043013399496, 74.22394839429944)","(34.252658722383785, 71.1167511045951)",25.143372218997683,26.12660014255016,7.505891841326957,7.261698942234943,1630364520281
participant_15,hard,"(109.45520512336383, 69.64293822828961)","(46.822173854395146, 66.52107515345801)","(96.75054981979063, 72.75441402946899)","(33.65527223329536, 69.62206396540523)",25.07426064073661,26.365170112095242,6.942833485134543,6.860443136090005,1630364520357
participant_15,hard,"(111.10207614839067, 69.609162751962)","(48.12770277326615, 66.87741848957194)","(98.35520232503177, 72.67207074063253)","(34.85340632562975, 69.92156604126603)",25.171249765477114,26.596103680696615,6.931476450276023,6.8373432487860555,1630364520415
participant_15,hard,"(111.10207614839067, 69.609162751962)","(48.12770277326615, 66.87741848957194)","(98.35520232503177, 72.67207074063253)","(34.85340632562975, 69.92156604126603)",25.171249765477114,26.596103680696615,6.931476450276023,6.8373432487860555,1630364520501
participant_15,hard,"(110.12251164200177, 70.32002236110509)","(47.18828454211712, 67.33299394094172)","(97.52520549057772, 73.37868096236389)","(34.00995372223042, 70.39357340232391)",24.896631772434375,26.44012812685105,7.155022103052943,7.136779614898842,1630364520604
participant_15,hard,"(110.12251164200177, 70.32002236110509)","(47.18828454211712, 67.33299394094172)","(97.52520549057772, 73.37868096236389)","(34.00995372223042, 70.39357340232391)",24.896631772434375,26.44012812685105,7.155022103052943,7.136779614898842,1630364520630
